date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2022-01-03,16501.76953125,13200.0,0.8,30,0.0821917808219178,3.3,0.29368358113066656,4.0,put
2022-01-03,16501.76953125,13200.0,0.8,60,0.1643835616438356,34.25,0.2948454473704643,8.0,put
2022-01-03,16501.76953125,13200.0,0.8,90,0.2465753424657534,135.38,0.2962278675247888,39.0,put
2022-01-03,16501.76953125,13200.0,0.8,120,0.3287671232876712,135.38,0.297839969204981,39.0,put
2022-01-03,16501.76953125,13200.0,0.8,150,0.410958904109589,397.75,0.2996836419445614,1.0,put
2022-01-03,16501.76953125,13200.0,0.8,180,0.4931506849315068,399.3,0.3017540854200226,1.0,put
2022-01-03,16501.76953125,13200.0,0.8,360,0.9863013698630136,986.8,0.34528591039442497,37.0,put
2022-01-03,16501.76953125,14025.0,0.85,30,0.0821917808219178,7.77,0.2801034258641599,3.0,put
2022-01-03,16501.76953125,14025.0,0.85,60,0.1643835616438356,62.05,0.2817518991233979,7.0,put
2022-01-03,16501.76953125,14025.0,0.85,90,0.2465753424657534,198.3,0.28363518056113546,4.0,put
2022-01-03,16501.76953125,14025.0,0.85,120,0.3287671232876712,198.3,0.28574605743220516,4.0,put
2022-01-03,16501.76953125,14025.0,0.85,150,0.410958904109589,397.75,0.2880655050347794,1.0,put
2022-01-03,16501.76953125,14025.0,0.85,180,0.4931506849315068,399.3,0.2905663313267603,1.0,put
2022-01-03,16501.76953125,14025.0,0.85,360,0.9863013698630136,986.8,0.34528591039442497,37.0,put
2022-01-03,16501.76953125,14850.0,0.9,30,0.0821917808219178,22.38,0.26773205012972834,1.0,put
2022-01-03,16501.76953125,14850.0,0.9,60,0.1643835616438356,117.6,0.26972950154349923,1.0,put
2022-01-03,16501.76953125,14850.0,0.9,90,0.2465753424657534,344.05,0.27196889766524135,6.0,put
2022-01-03,16501.76953125,14850.0,0.9,120,0.3287671232876712,344.05,0.2744292160310326,6.0,put
2022-01-03,16501.76953125,14850.0,0.9,150,0.410958904109589,477.8,0.2770740556686529,1.0,put
2022-01-03,16501.76953125,14850.0,0.9,180,0.4931506849315068,399.3,0.2798581497430956,1.0,put
2022-01-03,16501.76953125,14850.0,0.9,360,0.9863013698630136,986.8,0.34528591039442497,37.0,put
2022-01-03,16501.76953125,15675.0,0.95,30,0.0821917808219178,59.7,0.25635682625312617,2.0,put
2022-01-03,16501.76953125,15675.0,0.95,60,0.1643835616438356,221.37,0.25858143729746674,1.0,put
2022-01-03,16501.76953125,15675.0,0.95,90,0.2465753424657534,549.67,0.2610482219597031,2.0,put
2022-01-03,16501.76953125,15675.0,0.95,120,0.3287671232876712,549.67,0.2637246362234033,2.0,put
2022-01-03,16501.76953125,15675.0,0.95,150,0.410958904109589,715.0,0.2665601692586846,22.0,put
2022-01-03,16501.76953125,15675.0,0.95,180,0.4931506849315068,399.3,0.2694954991574976,1.0,put
2022-01-03,16501.76953125,15675.0,0.95,360,0.9863013698630136,986.8,0.34528591039442497,37.0,put
2022-01-03,16501.76953125,16500.0,1.0,30,0.0821917808219178,337.6,0.2458182308263581,1.0,put
2022-01-03,16501.76953125,16500.0,1.0,60,0.1643835616438356,441.25,0.2481585737158572,1.0,put
