,1.0,2.0,2.9999999999999996,4.0,7.0,8.0,9.0,11.0,14.0,15.0,16.0,17.0,18.0,21.0,22.0,23.0,23.999999999999996,25.0,28.0,32.0,39.0,44.0,46.0,60.0,74.0,95.0,102.0,123.0,134.0,151.0,179.0,213.00000000000003,225.0,242.00000000000003,277.0,305.0,317.0,333.0,368.0,396.0,577.0,760.0,1124.0,1495.0
0.15994727987704677,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,2.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.1679446438708991,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,2.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.17594200786475145,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.1839393718586038,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.20393278184323463,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.2079314638401608,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,6.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.23992091981557018,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,2.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.259914329800201,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,6.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.2639130117971272,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.26791169379405333,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.27191037579097954,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,2.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.2759090577879057,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.27990773978483185,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.29590246777253654,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,12.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.3118971957602412,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,1.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
0.3358892877417982,4.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,15.0,1.0,1.0,1.0,8.0,,2.0,,9.0,1.0,25.0,0.0,2.0,14.0,3.0,15.0,2.0,,1.0,40.0,1.0,2.0,1.0,,3.0,0.0,1.0,2.0,3.0
