contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251117P24010000,2025-11-14 20:23:09+00:00,24010.0,9.5,5.6,6.8,-20.55,-68.386024,8.0,8.0,0.297583928527832,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24020000,2025-11-14 20:59:32+00:00,24020.0,8.23,5.2,6.9,0.0,0.0,1.0,0.0,0.2958139266967773,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24040000,2025-11-14 16:02:34+00:00,24040.0,14.63,5.5,7.3,8.33,132.22221,3.0,1.0,0.293677717590332,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24050000,2025-11-14 21:10:36+00:00,24050.0,8.75,5.7,7.5,-27.349998,-75.76177,5.0,2.0,0.29253331985473624,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24060000,2025-11-14 20:59:52+00:00,24060.0,8.9,5.8,7.7,-1.1000004,-11.000004,3.0,0.0,0.29135840484619135,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24070000,2025-11-14 20:59:30+00:00,24070.0,9.3,6.5,7.9,0.34000015,3.7946444,11.0,0.0,0.29013771392822263,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24080000,2025-11-14 20:57:21+00:00,24080.0,9.3,6.2,8.1,-27.45,-74.693886,1.0,0.0,0.28888650573730457,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24090000,2025-11-14 20:57:00+00:00,24090.0,9.5,6.9,8.3,-21.3,-69.155846,6.0,94.0,0.2875895216369628,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24100000,2025-11-14 21:14:44+00:00,24100.0,7.7,6.6,8.6,-19.7,-71.89781,31.0,8.0,0.2868876243591308,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24110000,2025-11-14 19:29:00+00:00,24110.0,11.6,6.9,8.8,-66.5,-85.14725,2.0,0.0,0.2854990884399413,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24130000,2025-11-14 20:30:21+00:00,24130.0,12.28,7.3,9.3,-25.920002,-67.85341,1.0,1.0,0.28322555160522456,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24140000,2025-11-14 16:00:47+00:00,24140.0,16.95,7.6,9.5,3.96,30.484985,5.0,1.0,0.28173020523071285,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24150000,2025-11-14 18:17:34+00:00,24150.0,14.65,7.8,9.8,-10.6,-41.9802,28.0,1.0,0.28076891113281244,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24160000,2025-11-14 21:14:39+00:00,24160.0,9.5,8.1,10.1,-66.43,-87.48848,2.0,0.0,0.2797618411254882,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24170000,2025-11-14 14:45:35+00:00,24170.0,59.12,8.3,10.4,12.170002,25.921198,2.0,2.0,0.2786937365722656,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24180000,2025-11-14 20:56:07+00:00,24180.0,12.01,8.7,10.7,-35.939995,-74.953064,11.0,1.0,0.2775722267913818,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24190000,2025-11-14 14:30:50+00:00,24190.0,96.1,8.9,11.0,80.1,500.625,1.0,1.0,0.27640494110107416,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24200000,2025-11-14 21:11:40+00:00,24200.0,12.0,9.2,11.4,-32.9,-73.27394,248.0,259.0,0.2756954145050049,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24210000,2025-11-14 20:48:12+00:00,24210.0,13.55,9.5,11.7,-54.750004,-80.16106,5.0,0.0,0.274421318359375,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24220000,2025-11-14 20:00:00+00:00,24220.0,11.0,9.9,12.1,-65.3,-85.58322,3.0,0.0,0.2735820933532715,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24230000,2025-11-14 18:13:50+00:00,24230.0,15.96,10.2,12.5,-6.95,-30.336098,10.0,0.0,0.2726894631195068,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24240000,2025-11-11 19:19:35+00:00,24240.0,12.4,10.6,12.8,0.0,0.0,,1.0,0.27126278060913084,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24250000,2025-11-14 21:04:16+00:00,24250.0,14.2,11.2,13.2,-0.8199997,-5.459386,20.0,1.0,0.27025571060180664,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24260000,2025-11-14 14:52:25+00:00,24260.0,55.76,11.3,13.6,-83.240005,-59.884895,4.0,0.0,0.269187606048584,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24270000,2025-11-14 14:52:25+00:00,24270.0,57.24,11.7,14.0,-20.560001,-26.426735,3.0,0.0,0.26806609626770017,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24280000,2025-11-14 20:59:50+00:00,24280.0,16.19,12.4,14.5,-0.20999908,-1.2804822,3.0,0.0,0.267310793762207,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24290000,2025-11-14 20:59:20+00:00,24290.0,17.02,12.8,14.9,-11.08,-39.430603,56.0,0.0,0.26606721488952634,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24300000,2025-11-14 21:05:39+00:00,24300.0,17.4,13.0,15.4,-44.949997,-72.093025,242.0,21.0,0.265182213973999,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24310000,2025-11-14 18:48:34+00:00,24310.0,31.3,13.7,15.9,-32.45,-50.901962,3.0,5.0,0.26422091987609864,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24320000,2025-11-14 20:33:09+00:00,24320.0,17.97,14.2,16.4,4.62,34.606743,14.0,6.0,0.26320622055053716,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24330000,2025-11-14 19:49:40+00:00,24330.0,15.3,14.4,16.9,1.5500002,11.272728,1.0,3.0,0.26212285736083984,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24340000,2025-11-14 16:24:38+00:00,24340.0,20.9,15.1,17.4,0.0,0.0,3.0,0.0,0.2609860889434814,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24350000,2025-11-14 20:59:56+00:00,24350.0,19.4,15.7,18.0,1.1299992,6.184998,31.0,1.0,0.2601392346191406,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24360000,2025-11-14 20:17:48+00:00,24360.0,18.5,16.2,18.5,-63.699997,-77.49392,4.0,0.0,0.25888039710998545,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24370000,2025-11-14 18:30:57+00:00,24370.0,24.54,16.7,19.1,-61.46,-71.46512,7.0,0.0,0.2579038443756104,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24380000,2025-11-14 21:09:21+00:00,24380.0,20.9,17.3,19.7,-65.2,-75.7259,4.0,0.0,0.25686625709533695,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24400000,2025-11-14 21:01:28+00:00,24400.0,24.15,18.5,21.0,-55.25,-69.58438,84.0,34.0,0.254913151626587,False,REGULAR,USD,2025-11-17,^NDX,puts
