contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251128C26000000,2025-11-14 20:30:00+00:00,26000.0,84.7,76.0,83.2,-21.200005,-20.01889,2.0,177,0.199051283493042,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26025000,2025-11-14 19:47:34+00:00,26025.0,93.45,67.4,82.5,-87.15001,-48.255817,2.0,2,0.20164906635284424,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26050000,2025-11-13 16:35:06+00:00,26050.0,103.75,66.9,73.8,0.0,0.0,62.0,63,0.19734231620788575,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26075000,2025-11-10 18:38:50+00:00,26075.0,208.8,62.8,69.0,0.0,0.0,3.0,1,0.19613306926727292,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26100000,2025-11-14 17:30:47+00:00,26100.0,78.43,58.8,65.2,-126.57,-61.741467,2.0,4,0.19565814420700076,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26125000,2025-11-14 16:06:25+00:00,26125.0,66.1,55.0,61.3,-16.950005,-20.409397,3.0,21,0.19493145164489747,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26150000,2025-11-14 15:59:48+00:00,26150.0,67.17,51.4,57.3,-9.730003,-12.6528,2.0,4,0.19393201095581059,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26175000,2025-11-06 16:32:11+00:00,26175.0,148.97,48.1,54.1,0.0,0.0,1.0,3,0.1935638963508606,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26200000,2025-11-14 20:18:17+00:00,26200.0,52.18,44.8,50.5,-17.07,-24.64982,9.0,57,0.19261976821899413,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26225000,2025-11-13 20:44:55+00:00,26225.0,65.75,41.8,47.6,0.0,0.0,18.0,26,0.19225546827316284,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26250000,2025-11-14 14:47:57+00:00,26250.0,40.0,38.9,44.6,-39.1,-49.4311,1.0,9,0.1916241421890259,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26275000,2025-11-13 15:22:49+00:00,26275.0,74.5,36.4,41.8,0.0,0.0,1.0,6,0.191057665309906,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26300000,2025-11-14 18:43:27+00:00,26300.0,37.1,33.7,39.1,-11.950001,-24.362896,6.0,2,0.19044541252136232,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26325000,2025-11-14 16:23:21+00:00,26325.0,49.35,31.5,36.6,-0.6500015,-1.300003,5.0,2,0.18991517490386967,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26350000,2025-11-14 15:59:48+00:00,26350.0,41.4,29.3,34.4,-7.239998,-14.884864,1.0,6,0.18961953882217408,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26400000,2025-11-13 14:42:50+00:00,26400.0,51.92,25.4,30.1,0.0,0.0,10.0,19,0.18870211330413816,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26425000,2025-11-11 21:09:09+00:00,26425.0,96.0,23.6,28.2,0.0,0.0,2.0,3,0.18837023796081542,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26450000,2025-11-14 17:30:47+00:00,26450.0,32.13,21.9,26.4,-3.369999,-9.492954,2.0,15,0.18804217727661132,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26475000,2025-11-11 20:53:15+00:00,26475.0,90.0,20.3,24.8,0.0,0.0,6.0,1,0.18788577625274655,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26500000,2025-11-14 17:16:24+00:00,26500.0,30.15,19.0,23.3,-5.050001,-14.346594,5.0,14,0.18775989250183103,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26525000,2025-11-06 20:30:00+00:00,26525.0,82.15,17.6,21.9,0.0,0.0,3.0,1,0.18767215534210208,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26550000,2025-11-14 18:44:42+00:00,26550.0,20.0,16.4,20.5,-8.4,-29.577463,3.0,14,0.18744709045410157,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26575000,2025-10-30 18:35:27+00:00,26575.0,258.8,15.1,19.3,0.0,0.0,1.0,6,0.18746616374969483,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26600000,2025-11-14 18:38:08+00:00,26600.0,17.9,14.0,18.1,-7.6499996,-29.94129,9.0,69,0.18735935329437253,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26650000,2025-11-14 19:41:32+00:00,26650.0,17.3,12.2,16.0,-6.8500004,-28.36439,3.0,4,0.18738605590820312,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26675000,2025-10-28 19:29:25+00:00,26675.0,321.67,11.4,15.0,0.0,0.0,1.0,1,0.1873250213623047,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26700000,2025-11-14 14:42:34+00:00,26700.0,13.05,10.6,14.2,-26.95,-67.37501,1.0,4,0.18761112079620362,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26750000,2025-11-07 17:10:05+00:00,26750.0,22.34,9.1,12.6,0.0,0.0,1.0,1,0.1878743322753906,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26775000,2025-11-12 15:14:30+00:00,26775.0,40.71,8.5,11.9,0.0,0.0,2.0,3,0.18811084114074705,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26800000,2025-11-14 14:42:34+00:00,26800.0,10.55,7.9,11.2,-35.7,-77.189186,1.0,2,0.18824053955078124,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26825000,2025-10-31 16:11:28+00:00,26825.0,187.02,7.4,10.6,0.0,0.0,1.0,1,0.18855334159851075,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26850000,2025-11-13 18:14:10+00:00,26850.0,15.0,6.9,10.0,0.0,0.0,1.0,4,0.1887745918273926,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26875000,2025-11-12 15:14:30+00:00,26875.0,32.7,6.4,9.5,0.0,0.0,2.0,5,0.18921709228515626,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26900000,2025-11-12 15:13:40+00:00,26900.0,30.78,5.9,9.0,0.0,0.0,10.0,31,0.1895756702423096,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26925000,2025-11-12 15:13:40+00:00,26925.0,29.2,5.5,8.5,0.0,0.0,10.0,21,0.18984269638061524,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C26950000,2025-11-14 20:12:13+00:00,26950.0,8.0,5.1,8.1,-23.0,-74.19355,1.0,3,0.1903843779754639,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27000000,2025-11-14 19:41:32+00:00,27000.0,7.7,4.4,7.3,-3.8000002,-33.04348,4.0,26,0.19123886161804202,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27025000,2025-11-13 15:14:11+00:00,27025.0,8.85,4.1,7.0,-4.3499994,-32.95454,1.0,10,0.19196364685058598,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27075000,2025-11-13 20:52:39+00:00,27075.0,10.45,3.6,6.3,0.0,0.0,1.0,6,0.1927799839019775,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27100000,2025-11-13 14:33:34+00:00,27100.0,12.2,3.3,6.0,0.0,0.0,1.0,5,0.19329877754211425,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27125000,2025-11-13 16:16:45+00:00,27125.0,8.6,3.1,5.7,0.0,0.0,18.0,25,0.19374890731811523,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27150000,2025-11-06 16:18:17+00:00,27150.0,23.12,2.85,5.5,0.0,0.0,3.0,2,0.19461864959716796,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27200000,2025-11-11 21:02:12+00:00,27200.0,16.93,2.45,5.0,0.0,0.0,1.0,15,0.19570201278686522,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27250000,2025-11-13 20:52:39+00:00,27250.0,7.9,2.1,4.6,0.0,0.0,1.0,1,0.1971058073425293,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27275000,2025-11-11 21:02:12+00:00,27275.0,14.4,1.9,4.4,0.0,0.0,1.0,3,0.19771615280151367,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27300000,2025-11-07 16:36:43+00:00,27300.0,9.5,1.75,4.3,0.0,0.0,3.0,26,0.19890632644653317,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27325000,2025-10-24 20:12:08+00:00,27325.0,32.5,1.65,4.1,0.0,0.0,2.0,0,0.1994251200866699,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27350000,2025-11-13 20:55:01+00:00,27350.0,6.71,1.55,3.9,0.0,0.0,1.0,3,0.1998828791809082,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27375000,2025-11-13 18:26:03+00:00,27375.0,5.92,1.4,3.8,0.0,0.0,1.0,0,0.20096624237060545,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27400000,2025-11-14 17:04:53+00:00,27400.0,4.52,1.3,3.7,-1.8299999,-28.818897,15.0,7,0.2020343469238281,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27500000,2025-11-12 20:35:58+00:00,27500.0,8.83,1.0,3.2,0.0,0.0,1.0,4,0.20520814331054685,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27600000,2025-11-14 16:10:02+00:00,27600.0,3.8,0.7,2.85,-1.6099999,-29.759703,3.0,20,0.2090380610656738,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27700000,2025-11-13 20:36:07+00:00,27700.0,2.4,0.5,2.6,-2.4,-50.0,1.0,7,0.2133715138244629,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27800000,2025-11-13 15:10:55+00:00,27800.0,3.1,0.3,2.4,0.0,0.0,1.0,11,0.21790332885742186,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C27900000,2025-11-04 14:34:14+00:00,27900.0,15.2,0.15,2.25,0.0,0.0,3.0,4,0.22274031661987304,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28000000,2025-11-13 17:54:09+00:00,28000.0,2.32,0.05,2.1,-0.13000011,-5.306127,2.0,16,0.22736368347167968,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28100000,2025-10-15 14:20:20+00:00,28100.0,13.23,0.0,2.0,0.0,0.0,1.0,4,0.23242955078125,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28200000,2025-11-03 15:27:44+00:00,28200.0,19.79,0.0,1.9,0.0,0.0,1.0,11,0.23734283172607418,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28300000,2025-11-12 16:13:59+00:00,28300.0,2.75,0.0,1.8,0.0,0.0,5.0,8,0.24210352630615234,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28400000,2025-10-31 17:10:26+00:00,28400.0,15.85,0.0,1.75,0.0,0.0,2.0,13,0.2474745663452148,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28500000,2025-11-14 18:34:15+00:00,28500.0,1.55,0.0,1.65,-0.25,-13.888889,2.0,23,0.25196060546875,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28600000,2025-10-31 17:10:26+00:00,28600.0,12.25,0.0,1.6,0.0,0.0,1.0,4,0.2571180245971679,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28700000,2025-11-03 19:02:16+00:00,28700.0,8.67,0.0,1.55,0.0,0.0,,0,0.2622144091796875,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28800000,2025-10-28 18:14:52+00:00,28800.0,15.17,0.0,1.5,0.0,0.0,,3,0.2672192419433594,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C28900000,2025-10-27 18:58:12+00:00,28900.0,9.5,0.0,1.5,0.0,0.0,,2,0.27304804107666014,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29000000,2025-11-06 15:32:43+00:00,29000.0,2.07,0.0,1.45,0.0,0.0,1.0,5,0.2779002874755859,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29200000,2025-11-03 19:02:16+00:00,29200.0,4.62,0.0,1.4,0.0,0.0,2.0,44,0.2883677120971678,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29300000,2025-11-04 17:52:20+00:00,29300.0,2.17,0.0,1.4,0.0,0.0,1.0,2,0.2940439248657226,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29500000,2025-10-31 14:47:22+00:00,29500.0,5.1,0.0,1.35,0.0,0.0,1.0,1,0.3042061767578125,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29600000,2025-11-03 16:38:12+00:00,29600.0,3.1,0.0,1.35,0.0,0.0,,1,0.3097908377075196,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29800000,2025-11-03 14:57:57+00:00,29800.0,2.15,0.0,1.3,0.0,0.0,1.0,1,0.3196784341430663,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C29900000,2025-11-14 16:05:24+00:00,29900.0,0.4,0.0,1.3,-1.0,-71.42857,1.0,2,0.3251410260009765,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C30000000,2025-10-31 19:37:19+00:00,30000.0,2.65,0.0,1.3,0.0,0.0,3.0,93,0.3305731005859375,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C30500000,2025-10-28 19:24:30+00:00,30500.0,3.34,0.0,1.25,0.0,0.0,,1,0.35605502349853513,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251128C31000000,2025-11-12 20:18:24+00:00,31000.0,0.65,0.0,1.25,0.0,0.0,2.0,6,0.38211677459716786,False,REGULAR,USD,2025-11-28,^NDX,calls
NDXP251201C24600000,2025-11-07 20:55:23+00:00,24600.0,856.79,741.9,814.1,0.0,0.0,6.0,1,0.27514038160324095,True,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C24800000,2025-11-07 20:33:39+00:00,24800.0,688.16,601.8,676.0,0.0,0.0,2.0,0,0.26388141521453856,True,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25300000,2025-11-07 15:05:22+00:00,25300.0,375.73,324.4,363.3,0.0,0.0,1.0,0,0.22883232723236085,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25400000,2025-11-10 18:10:31+00:00,25400.0,565.85,275.4,315.4,0.0,0.0,3.0,2,0.2241450648403167,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25500000,2025-11-13 16:21:14+00:00,25500.0,294.5,231.4,271.4,0.0,0.0,1.0,1,0.21963518409729002,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25600000,2025-11-14 16:41:54+00:00,25600.0,259.96,200.1,226.9,24.959991,10.621273,6.0,17,0.2129814649295807,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25700000,2025-11-14 15:38:24+00:00,25700.0,178.8,169.3,186.0,-25.319992,-12.404464,4.0,38,0.20605499763488766,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25800000,2025-11-13 18:46:21+00:00,25800.0,161.85,138.0,154.0,0.0,0.0,5.0,7,0.20185315061569212,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C25900000,2025-11-14 17:05:23+00:00,25900.0,145.2,108.5,126.7,12.199997,9.17293,1.0,17,0.1983198226070404,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26000000,2025-11-14 21:09:11+00:00,26000.0,94.3,84.1,103.2,-23.25,-19.778816,4.0,9,0.19507450136184692,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26100000,2025-11-10 18:17:41+00:00,26100.0,213.5,66.5,84.0,0.0,0.0,1.0,6,0.1927065517139435,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26200000,2025-11-10 20:55:24+00:00,26200.0,204.8,55.6,61.5,0.0,0.0,1.0,29,0.18504194787979122,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26300000,2025-11-14 20:58:58+00:00,26300.0,40.11,42.9,48.7,-92.39,-69.7283,2.0,3,0.18310028638839718,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26400000,2025-11-14 17:44:36+00:00,26400.0,46.74,32.8,38.0,-10.009998,-17.638763,1.0,5,0.18109568302154538,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26500000,2025-11-14 17:44:36+00:00,26500.0,36.67,24.9,29.8,-3.9900017,-9.813088,4.0,67,0.17988262142181394,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26600000,2025-11-14 15:53:09+00:00,26600.0,29.97,19.0,23.4,-2.7700024,-8.460606,3.0,32,0.17915020687103267,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26800000,2025-11-04 19:04:35+00:00,26800.0,106.13,11.1,14.8,0.0,0.0,,2,0.17945156494140624,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C26900000,2025-11-14 14:43:25+00:00,26900.0,11.75,8.5,11.9,-38.63,-76.67725,1.0,4,0.18021449676513673,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27000000,2025-11-14 14:43:25+00:00,27000.0,9.65,6.5,9.7,-4.620001,-32.375618,1.0,1,0.181473334274292,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27100000,2025-11-13 17:45:56+00:00,27100.0,8.6,5.0,8.0,-3.12,-26.62116,1.0,10,0.18311363769531247,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27200000,2025-10-28 16:30:46+00:00,27200.0,139.3,3.9,6.7,0.0,0.0,,1,0.18516592430114745,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27400000,2025-11-06 17:57:59+00:00,27400.0,18.65,2.2,4.8,0.0,0.0,1.0,0,0.189735885925293,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27600000,2025-11-14 17:06:08+00:00,27600.0,4.4,1.3,3.6,-35.899998,-89.08189,1.0,1,0.19524425369262693,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C27800000,2025-10-27 13:31:03+00:00,27800.0,29.3,0.75,2.9,0.0,0.0,,1,0.2022021919250488,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C28000000,2025-11-13 18:36:49+00:00,28000.0,2.6,0.35,2.45,-1.4500003,-35.802475,1.0,6,0.20996883789062498,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C28200000,2025-11-13 15:14:14+00:00,28200.0,2.45,0.1,2.15,0.0,0.0,1.0,1,0.21833057067871092,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C28400000,2025-11-03 15:39:33+00:00,28400.0,17.3,0.0,1.95,0.0,0.0,,9,0.22719583847045893,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C28500000,2025-11-07 19:00:32+00:00,28500.0,2.7,0.0,1.85,0.0,0.0,4.0,4,0.2314224807739258,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C29000000,2025-11-06 16:35:31+00:00,29000.0,2.8,0.0,1.55,0.0,0.0,,4,0.2538831936645508,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251201C29500000,2025-11-05 15:58:32+00:00,29500.0,2.0,0.0,1.4,0.0,0.0,1.0,1,0.2770458038330078,False,REGULAR,USD,2025-12-01,^NDX,calls
NDXP251202C25200000,2025-11-07 15:26:55+00:00,25200.0,453.3,400.0,440.1,0.0,0.0,6.0,6,0.23852156139373776,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C25500000,2025-11-07 15:21:14+00:00,25500.0,319.25,248.9,288.9,0.0,0.0,1.0,1,0.2219316088867187,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C25600000,2025-11-13 20:15:54+00:00,25600.0,252.5,208.3,248.3,0.0,0.0,2.0,4,0.217778398771286,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C25800000,2025-11-07 16:10:08+00:00,25800.0,173.3,152.0,170.0,0.0,0.0,1.0,2,0.20524724356651303,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26000000,2025-10-28 18:22:17+00:00,26000.0,650.5,99.4,115.7,0.0,0.0,,133,0.19790497842788696,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26100000,2025-11-13 15:47:28+00:00,26100.0,117.7,77.0,94.8,0.0,0.0,2.0,4,0.19519466312408446,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26200000,2025-11-05 15:29:37+00:00,26200.0,260.7,65.1,71.6,0.0,0.0,,2,0.18834735000610353,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26400000,2025-11-05 15:04:28+00:00,26400.0,191.4,39.7,45.1,0.0,0.0,,1,0.18381172031402587,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26500000,2025-11-14 18:36:08+00:00,26500.0,39.2,30.6,35.7,-8.009998,-16.966742,6.0,31,0.18233735456466674,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26700000,2025-11-13 16:23:49+00:00,26700.0,34.02,18.2,22.5,0.0,0.0,1.0,1,0.18088969142913813,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26800000,2025-11-13 16:23:49+00:00,26800.0,27.17,14.1,18.0,0.0,0.0,1.0,66,0.18088969142913813,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C26900000,2025-11-03 18:04:17+00:00,26900.0,194.8,10.9,14.5,0.0,0.0,,1,0.18131311859130855,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C27100000,2025-11-03 18:11:41+00:00,27100.0,143.4,6.6,9.7,0.0,0.0,9.0,10,0.18341881042480468,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C27200000,2025-11-03 17:15:04+00:00,27200.0,124.3,5.1,8.1,0.0,0.0,,1,0.18513540702819822,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C27400000,2025-11-03 16:57:18+00:00,27400.0,90.0,3.1,5.8,0.0,0.0,,3,0.1892552388763428,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C28600000,2025-11-13 15:58:18+00:00,28600.0,1.5,0.0,1.95,0.0,0.0,1.0,2,0.23154454986572265,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C29500000,2025-11-13 14:49:10+00:00,29500.0,0.65,0.0,1.5,0.0,0.0,1.0,0,0.2710949356079102,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251202C31000000,2025-11-06 16:52:25+00:00,31000.0,1.23,0.0,1.3,0.0,0.0,,3,0.3382024188232422,False,REGULAR,USD,2025-12-02,^NDX,calls
NDXP251203C24800000,2025-11-07 15:33:13+00:00,24800.0,675.5,641.6,715.5,0.0,0.0,2.0,2,0.2672135199546814,True,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C24900000,2025-11-13 19:25:15+00:00,24900.0,627.65,585.6,650.7,0.0,0.0,2.0,3,0.2619750393199921,True,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C25100000,2025-11-13 16:09:22+00:00,25100.0,547.08,464.5,529.7,0.0,0.0,1.0,2,0.25189480259895325,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C25200000,2025-11-07 14:30:54+00:00,25200.0,498.35,406.0,468.4,0.0,0.0,2.0,1,0.2446707918930054,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C25600000,2025-11-11 15:11:33+00:00,25600.0,432.31,226.6,266.2,0.0,0.0,2.0,2,0.22066800305366513,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26000000,2025-11-05 14:52:34+00:00,26000.0,348.6,111.0,129.2,0.0,0.0,,36,0.20109021879196162,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26100000,2025-11-13 18:40:25+00:00,26100.0,108.0,88.8,107.0,-3.0,-2.7027028,1.0,13,0.19834366422653196,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26400000,2025-11-03 15:09:19+00:00,26400.0,411.7,47.5,53.4,0.0,0.0,4.0,5,0.18714001039505007,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26500000,2025-11-07 21:14:16+00:00,26500.0,81.92,37.1,42.4,0.0,0.0,24.0,5,0.18510298242568968,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26700000,2025-10-31 15:37:27+00:00,26700.0,297.2,22.4,27.1,0.0,0.0,2.0,2,0.18307549110412594,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C26900000,2025-11-13 15:59:18+00:00,26900.0,25.77,13.7,17.5,0.0,0.0,1.0,70,0.18266732257843016,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C27000000,2025-11-13 15:59:18+00:00,27000.0,20.82,10.7,14.3,0.0,0.0,1.0,0,0.18330818531036375,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C27500000,2025-10-31 15:16:36+00:00,27500.0,107.7,3.2,5.9,0.0,0.0,2.0,2,0.1909108009338379,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C27600000,2025-10-31 14:50:01+00:00,27600.0,88.8,2.55,5.1,0.0,0.0,2.0,2,0.19324537231445313,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C28500000,2025-11-07 15:06:17+00:00,28500.0,3.08,0.15,2.25,0.0,0.0,1.0,1,0.22361005889892577,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C29000000,2025-11-06 14:59:23+00:00,29000.0,3.35,0.0,1.8,0.0,0.0,1.0,2,0.24387352813720703,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C29500000,2025-11-04 16:45:50+00:00,29500.0,2.87,0.0,1.6,0.0,0.0,,1,0.26557130920410155,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251203C31000000,2025-11-04 16:45:50+00:00,31000.0,1.03,0.0,1.35,0.0,0.0,,3,0.3303594796752929,False,REGULAR,USD,2025-12-03,^NDX,calls
NDXP251204C24500000,2025-11-10 18:21:27+00:00,24500.0,1283.05,806.0,1000.4,0.0,0.0,1.0,0,0.31056807450294494,True,REGULAR,USD,2025-12-04,^NDX,calls
NDXP251204C24600000,2025-11-10 18:21:27+00:00,24600.0,1200.4,800.0,869.4,0.0,0.0,1.0,0,0.2783990541553497,True,REGULAR,USD,2025-12-04,^NDX,calls
NDXP251204C25200000,2025-11-07 14:31:29+00:00,25200.0,516.35,416.7,488.4,0.0,0.0,1.0,1,0.24708642477989196,False,REGULAR,USD,2025-12-04,^NDX,calls
NDXP251204C25300000,2025-11-07 14:31:29+00:00,25300.0,465.85,379.3,419.3,0.0,0.0,1.0,1,0.2354140447092056,False,REGULAR,USD,2025-12-04,^NDX,calls
NDXP251204C26800000,2025-10-30 14:45:50+00:00,26800.0,257.3,21.6,26.0,0.0,0.0,,1,0.18471579452514647,False,REGULAR,USD,2025-12-04,^NDX,calls
NDXP251204C26900000,2025-11-03 15:38:09+00:00,26900.0,214.1,17.0,21.0,0.0,0.0,,1,0.18437628986358645,False,REGULAR,USD,2025-12-04,^NDX,calls
