strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
-0.9525426229318978,-0.9468895236320295,-0.938279401242585,-0.9256324067938887,-0.9074885060798844,-0.8819281501998277,-0.44870048547563324,-1.0200086024081345,-1.0130522321167161,-1.0027531879927645,-0.9879214903076713,-0.9669696449251253,-0.9378449790980043,-0.4680453229213168,-1.0881030559987048,-1.0802734169472898,-1.0687776516916903,-1.0523190472740305,-1.0291771257820173,-0.9971441208444506,-0.491503449157177,-1.1554830272329157,-1.1472982961539675,-1.135210859699294,-1.1178277009878452,-1.0932974546244332,-1.0592416737140495,-0.5199668651021037,-1.2209503359478093,-1.2129852462656547,-1.2009896339659738,-1.1834929450207967,-1.1585255620890582,-1.1235344464501207,-0.5545728846158806,-1.2834734495552984,-1.2763277397034458,-1.2651504638010558,-1.2484214765906765,-1.2240785876211073,-1.1894072210645794,-0.5967879090880028,-1.3421826055986799,-1.336453821684983,-1.3268327704449125,-1.3117870711740602,-1.289202405712844,-1.2562373163096225,-0.6485176973783624,-1.396352123924905,-1.3926154253677083,-1.3852751314833516,-1.372832928568137,-1.3531782299729818,-1.3234022935679617,-0.7122418706344442,-1.4453783476904374,-1.4441741437251854,-1.4398091085632354,-1.4308730388701763,-1.415329667779751,-1.3902888979868304,-0.79114554177798
-1.143474507472236,-1.133807679499964,-1.1222957933573883,-1.1083451426604296,-1.0912089971819392,-1.0700363551919199,-0.8479011957958635,-1.1636117466636278,-1.1533833452396025,-1.141253400475114,-1.1265975154879846,-1.1086326086342408,-1.08647054624754,-0.8556060724366925,-1.1851287656646694,-1.1743221919048337,-1.1615526947394168,-1.1461617322144642,-1.1273258993674193,-1.1041160109004708,-0.863885620952783,-1.2078761114929497,-1.1964843366675513,-1.1830634443628243,-1.1669172898366154,-1.1471781830861734,-1.1228719962297737,-0.8726981085439837,-1.231648749384999,-1.2196756761953547,-1.2056027398376647,-1.1886928570898874,-1.1680302427314506,-1.1425921002167456,-0.8819824929966017,-1.2561918264556136,-1.2436530760963316,-1.2289396301442475,-1.2112703924098946,-1.1896779795642736,-1.1630875125001383,-0.8916600508224587,-1.2812115520420262,-1.268134535725224,-1.252804576194236,-1.2343938926157083,-1.211880465122081,-1.1841343763718208,-0.9016376300155149,-1.306390384191968,-1.2928136000258796,-1.2769030711712386,-1.257782193326472,-1.2343718793291438,-1.2054848067071016,-0.911812256348165,-1.3314049166392836,-1.3173765126364387,-1.3009320210044286,-1.281144512309571,-1.2568761228993952,-1.226880448447057,-0.9220765928776793
-1.119873543553842,-1.1111515141583854,-1.0998620664015115,-1.0850937012262791,-1.0657119336392442,-1.0404410589342143,-0.751435161185866,-1.1371404021389717,-1.1279460589177825,-1.116137233420606,-1.1007745199842194,-1.0806912596273561,-1.0545810013682493,-0.7587062295749465,-1.1555228810165132,-1.1458493798151455,-1.133511068651552,-1.1175378080235432,-1.096727523701427,-1.0697398693799014,-0.7665538199334953,-1.1748872717134746,-1.1647362871518818,-1.1518671708905441,-1.1352762935680454,-1.1137229964439017,-1.0858299325139251,-0.7749449170632695,-1.1950545663015908,-1.1844371301298247,-1.1710456668939149,-1.1538404839956036,-1.1315393638284614,-1.10272500839849,-0.7838274947735385,-1.215806163223945,-1.2047429555726263,-1.190847825674533,-1.1730427452771095,-1.1500012893950782,-1.1202635334326105,-0.7931316404779154,-1.236893749043241,-1.2254147563694664,-1.2110446605314642,-1.192665240591542,-1.168903668905721,-1.1382551110257206,-0.8027722776168527,-1.2580525226436903,-1.2461960563911916,-1.2313888443660606,-1.212471129733549,-1.1880220509158004,-1.1564900770132223,-0.8126532761069404,-1.279016295238263,-1.2668274528692105,-1.2516286487357302,-1.2322178317940855,-1.2071251210209455,-1.1747510790146116,-0.8226725108302725
-1.0289512327958057,-1.022291296954138,-1.0140567458154184,-1.003714499179188,-0.9905878269055591,-0.9738924006111049,-0.7852202075994759,-1.0489716794603057,-1.0418227164369767,-1.0330555940353787,-1.0221113914875157,-1.0082820490744626,-0.9907501438595466,-0.7945490566928902,-1.0703574014162374,-1.0627055801116005,-1.0533889979789701,-1.0418199629096343,-1.0272556126518129,-1.0088418300726363,-0.8045782291298632,-1.0929569116809974,-1.0847975225173052,-1.0749238362768152,-1.0627164526076929,-1.0473942314712954,-1.0280627607349362,-0.8152573394676237,-1.116563202776282,-1.1079019528500005,-1.0974741819207678,-1.0846259469883592,-1.0685344778335024,-1.0482615898581962,-0.8265125023176484,-1.1409196437292939,-1.1317733937802106,-1.120806095756458,-1.1073266536575146,-1.0904675770334797,-1.0692436925250952,-0.8382482137533216,-1.1657310064837174,-1.156127813544854,-1.144647264752494,-1.1305588490159455,-1.112947670148119,-1.0907787507152678,-0.8503512077413622,-1.1906787943346804,-1.1806572045564698,-1.168700815926838,-1.1540379027532945,-1.1357040129726481,-1.1126120789882425,-0.862695978985707,-1.2154392472861935,-1.2050468809329444,-1.192661875461131,-1.1774700452853843,-1.1584558728258618,-1.1344785465515281,-0.8751513824582943
-1.0542401582999807,-1.043340501465361,-1.0301986146892133,-1.014032739754027,-0.9938496308993038,-0.9685064358015418,-0.6927332206470596,-1.0692335858756765,-1.0583516965090893,-1.045163612443502,-1.0288611111547954,-1.0084198288007684,-0.9826651313751049,-0.7017040269405168,-1.085222233454749,-1.0743956071678782,-1.0611932437373361,-1.0447770716408176,-1.024087601515539,-0.9979142485627491,-0.711374156242147,-1.1021133801269833,-1.0913846943566818,-1.0782055095947543,-1.0617044206042157,-1.0407826656618246,-1.0141893692045043,-0.7217035446335235,-1.1197784844028171,-1.1091945934072327,-1.0960808162292364,-1.0795289362344047,-1.058396754771412,-1.0313887159788104,-0.7326292915464173,-1.1380564958114625,-1.1276669900553253,-1.1146644111714883,-1.0981003872917552,-1.0767852468439043,-1.0493744625596884,-0.7440668765146587,-1.1567602238422192,-1.1466156403523073,-1.1337720268161127,-1.11723778413391,-1.0957720220011848,-1.0679772147199578,-0.7559132808743438,-1.1756852916177118,-1.1658351222214387,-1.1531983799918883,-1.136737575847237,-1.115157308751142,-1.0870034617377715,-0.768051792550481,-1.1946207589862066,-1.185111443714327,-1.172727697639444,-1.1563840116401685,-1.1347277858596727,-1.106245312118506,-0.7803579957332659
-1.0165412380807093,-1.0122840835352211,-1.0071078774805222,-1.0006575238634858,-0.992464230337108,-0.9819576416599812,-0.8542004783126202,-1.0457601463250283,-1.040848036929891,-1.034944222332448,-1.0276769473951561,-1.0185569529589122,-1.006992249707501,-0.8706527391574261,-1.0777287464651768,-1.0721228951297235,-1.0654404121829177,-1.057289955771938,-1.0471584518729353,-1.0344289693628734,-0.8884941004416992,-1.1123532866072707,-1.1060207660732624,-1.0985136528232369,-1.0894178877400869,-1.0781930491504548,-1.0641938385487555,-0.9076462057080046,-1.1494440537415749,-1.142359420395551,-1.13398878218936,-1.123892116879321,-1.1114980465429294,-1.0961294836484614,-0.9279823263135257,-1.188712289357638,-1.180859056943441,-1.1715949800928662,-1.1604508256256896,-1.1468207105345136,-1.1299924843639042,-0.9493291652769048,-1.2297746854267275,-1.2211465465202371,-1.2109698327023382,-1.1987429827270966,-1.1838222726496437,-1.165457517078158,-0.9714727128551573,-1.2721659849498004,-1.2627676888141393,-1.25167128422833,-1.2383400367817525,-1.2220894162006626,-1.2021286809426643,-0.9941678384601503,-1.3153590972417097,-1.3052069097990724,-1.2931969100344805,-1.2787547540017312,-1.2611526559230737,-1.2395573744226847,-1.0171507056847289
-0.9113371849428779,-0.9069912838463853,-0.9016874816731688,-0.8950920953115613,-0.8867659796823113,-0.876176981752272,-0.7509348241933133,-0.9413781618237688,-0.9361791173168448,-0.9299463295385287,-0.922330344230979,-0.9128724073928122,-0.9010197450933886,-0.7660977565273772,-0.9743298073930525,-0.9682195345911424,-0.9609868468320812,-0.9522634817957873,-0.9415675983544577,-0.928322391623683,-0.7825716092115448,-1.0101040946155075,-1.003030319169221,-0.9947318437844779,-0.9848183377867888,-0.9727811949466598,-0.9580160507623655,-0.8002831685306342,-1.0485119860634675,-1.040430452014059,-1.0310078895777062,-1.0198285052200402,-1.006353162765168,-0.9899464190167198,-0.8191130576636946,-1.0892593503116839,-1.0801359833743356,-1.0695412348083246,-1.0570304350818274,-1.042030206286834,-1.0238706666426984,-0.8388974882865239,-1.131950715854006,-1.1217636144378165,-1.1099612943470223,-1.0960669135493606,-1.079469351012162,-1.0594612438622362,-0.8594338988745613,-1.1761015345855599,-1.1648426545003199,-1.1518123366668955,-1.1364985307870086,-1.1182492424004145,-1.0963170525922399,-0.8804901645610351,-1.2211584947046374,-1.2088348941370741,-1.194572910676412,-1.1778226499823239,-1.1578886324511504,-1.1339814001909017,-0.9018164896439447
-1.0347596122527603,-1.0248627370479848,-1.0135149387229212,-1.0001832967209296,-0.9841840343662502,-0.9647207937961016,-0.7619624120628651,-1.0618289073826506,-1.0511110641247328,-1.0388675791836919,-1.024535976815406,-1.00739651547827,-0.986615256674212,-0.7728243589933431,-1.090755000521468,-1.0791987454487662,-1.0660337730241791,-1.050664462768928,-1.0323309835733505,-1.0101577482666537,-0.7845318777115359,-1.1213175282592274,-1.108918463336559,-1.0948194065152574,-1.0783879852458138,-1.058820174022949,-1.0351947342212697,-0.7970165951730486,-1.1532163077732405,-1.139984757653463,-1.124954234427979,-1.1074521258372232,-1.0866262853115325,-1.0615060403387515,-0.8101795728107183,-1.1860795128580015,-1.1720415359897582,-1.156098746243048,-1.137535077004657,-1.115446684508564,-1.0888100634387885,-0.8238940963300951,-1.2194793594650297,-1.2046769146403353,-1.187858153155058,-1.1682607682453854,-1.1449261643716186,-1.1167751438132747,-0.8380110864199325,-1.2529542362321742,-1.237444401752785,-1.2198025795705756,-1.1992180083889907,-1.1746749598903454,-1.145036355728254,-0.8523666654299735,-1.2860350207531739,-1.2698882654886934,-1.2514914060855247,-1.2299836972545308,-1.2042906867161602,-1.1732159926965822,-0.8667910454934351
-1.0864911379072297,-1.07720150459098,-1.0664941032913633,-1.0539416090026985,-1.039001751329494,-1.021050669380613,-0.841887985490337,-1.1020432436199603,-1.0926829626153425,-1.0818512085347327,-1.0691020417787498,-1.0538715793397166,-1.035514113612445,-0.8519117280688571,-1.1185143817456427,-1.1091003917172053,-1.09815724773131,-1.085218339491605,-1.0696957797034925,-1.050919593477869,-0.862603789643124,-1.1357855972409052,-1.1263377916010646,-1.115299591166111,-1.1021816689858583,-1.0863697413228444,-1.0671671348385725,-0.8738964368520624,-1.1537021747699108,-1.1442427569378681,-1.1331287427226495,-1.1198461349424031,-1.1037519542010814,-1.0841204799711404,-0.8856976181713712,-1.1720785717077702,-1.162631138371093,-1.15146271648325,-1.1380328699586193,-1.1216678240814535,-1.101610652159932,-0.8978937401661953,-1.1907064970547123,-1.1812949209538242,-1.170094683418198,-1.15653742061897,-1.139916773470063,-1.1194427529627151,-0.9103545295719246,-1.209365462949991,-1.200012687280363,-1.188803297722022,-1.1751398811305962,-1.1582821197849054,-1.1374055164261765,-0.9229395684297405,-1.2278346821074717,-1.2185615610218317,-1.207364626008206,-1.193616729953486,-1.1765427221945273,-1.1552826508260705,-0.9355057950796735
-1.1279273660264886,-1.1167185256526464,-1.1034919950131639,-1.087589741750876,-1.0681742282062263,-1.0442797009512412,-0.7941760067082828,-1.1437481583265874,-1.1324840026392848,-1.1191195226709831,-1.1029641456258912,-1.0831416856253075,-1.0586460338630346,-0.8012267713342954,-1.160636438166128,-1.1493504716990939,-1.1358739429758342,-1.119479688224383,-1.0992481225769106,-1.0741279121492096,-0.8088404832609639,-1.1784979028905538,-1.1672293782561032,-1.1536727607837893,-1.1370601227443071,-1.116423582162943,-1.0906615679793326,-0.8169870763226281,-1.1972001554166662,-1.185993236674727,-1.172394004857426,-1.1555895953550943,-1.1345589241186589,-1.1081451712272798,-0.8256182266994834,-1.2165759067054638,-1.2054783742166306,-1.1918785186162224,-1.174914510952686,-1.153507320683949,-1.1264400369039487,-0.8346682716203514,-1.2364294179365833,-1.225490985173507,-1.211935604498603,-1.1948487594964936,-1.1730890730253534,-1.1453750553571365,-0.8440566546630114,-1.2565457263282223,-1.2458161024871641,-1.2323516916986372,-1.2151820306056638,-1.193099525016223,-1.16475415826721,-0.8536917194519139,-1.2767017268097973,-1.2662286050663822,-1.252901195321584,-1.2356904361791197,-1.2133193453390823,-1.1843661398366636,-0.8634754520626934
-1.029399960196838,-1.018695182066369,-1.006329206291334,-0.9917384784776009,-0.9742134183212986,-0.9529452066186656,-0.7368426386851203,-1.0479836412337142,-1.0366608323664137,-1.0236295511771245,-1.0082995056448865,-0.989929611973226,-0.9676792160356906,-0.7434152781403354,-1.0679176490809517,-1.0559488971077449,-1.042220547968746,-1.026112627165074,-1.006849180673501,-0.983554425087264,-0.750526183097053,-1.0890715278089655,-1.0764380412213175,-1.0619900536310931,-1.0450749648378248,-1.0248785977263941,-1.000486770225963,-0.758145599547714,-1.1112619353202866,-1.097955732396981,-1.082776556185427,-1.0650363454617944,-1.0438794800998787,-1.0183502477117825,-0.7662262031470666,-1.1342575138729984,-1.1202825976299433,-1.1043730331340547,-1.08580268824003,-1.063671543247087,-1.0369794831220043,-0.7747041262869967,-1.1577885720685048,-1.1431614263976702,-1.126535278720051,-1.107143660307479,-1.084039589399756,-1.0561760553989175,-0.7835014599668688,-1.181560870440864,-1.166310185916112,-1.1489941356183593,-1.1288041010635035,-1.104744088157043,-1.0757181840897228,-0.7925300356543207,-1.2052720592008224,-1.1894376917181166,-1.1714703684584789,-1.1505180463746416,-1.1255342738342684,-1.0953727979622379,-0.8016960801169027
-0.9526456081664436,-1.0100289244922225,-1.0027701492449805,-0.9892259775792738,-0.967035944638711,-0.9337320714589156,-0.5206675379665333,-0.9526456081664436,-1.070941024186157,-1.063111699495239,-1.048419766380586,-1.02418617780869,-0.9875312849830336,-0.5302453633954776,-1.04788814666454,-1.1311934281610523,-1.12364576208152,-1.108831393663755,-1.0837504265467626,-1.04504587711436,-0.5431761763260226,-1.0126470366585576,-1.1897909542174527,-1.1834504656755132,-1.1696638770005672,-1.1451355561839602,-1.1059951993528072,-0.5606276033701529,-2.8215989487156166,-1.2458052412767477,-1.2416062994104617,-1.2300494445700167,-1.2076024634208424,-1.169892942732737,-0.5841460365801755,-1.8023436245024367,-1.2983683107773945,-1.2971888145797073,-1.2890350725118165,-1.2702340780937653,-1.2359839348589756,-0.6157601494437746,-1.869420659710154,-1.3466869816874112,-1.3492879787601477,-1.3456009050353046,-1.3319409798975044,-1.3032172064184495,-0.6580727965863887,-1.869420659710154,-1.390078864247606,-1.3970557161135702,-1.398715663327421,-1.3915141167316762,-1.3702734276419424,-0.714296654919329,-1.869420659710154,-1.428020507032193,-1.4397721042680047,-1.4474211573514597,-1.4477219617738397,-1.4356551693557065,-0.7881576391129981
-0.8133227024019645,-0.9157638231796579,-0.9116700663710043,-0.901914913655102,-0.8845548314180087,-0.8575673056588045,-0.48369307536645434,-0.8133227024019645,-0.982181616326179,-0.975955785811947,-0.9633876401149516,-0.942287781479767,-0.9103713214367675,-0.49298814583582307,-0.9999732279381491,-1.0479940266197652,-1.0404159367294836,-1.025923238326987,-1.0020636674485455,-0.9662245299786608,-0.5047518947462476,-1.0167519259616198,-1.1127145325404408,-1.104701517641043,-1.0893514084916613,-1.0639438636183516,-1.025479552333017,-0.5200266402705213,-0.8457684891819898,-1.1758535663586995,-1.1684234856039046,-1.1534291327049204,-1.127896798637603,-1.0884019405830347,-0.5402764997151929,-2.1262998312060777,-1.2368320993524358,-1.231057951432231,-1.217734619279734,-1.193678086756956,-1.1550367309827332,-0.5675493437791287,-2.0236148464614176,-1.294941405423993,-1.2918949151401218,-1.2815991035905459,-1.2607378671853944,-1.2250843445778565,-0.6046749311618905,-2.0236148464614176,-1.349359857207755,-1.3500446512737103,-1.344094385444262,-1.3281768109110257,-1.2978087231241766,-0.6554687651384596,-2.0236148464614176,-1.3992261269939372,-1.404506563166677,-1.4040882422572056,-1.394772082494795,-1.3720084280079405,-0.7248602312908319
-1.139575103928477,-1.135609768256679,-1.127658731750929,-1.1131317563428538,-1.08849662894511,-1.050095930803977,-0.6842152639059262,-1.2126182865536665,-1.2078941755251404,-1.1987810537311399,-1.1823649253463526,-1.154620218853052,-1.1112675515839638,-0.6908017841011966,-1.2843441139607061,-1.279341678733651,-1.2696577567575713,-1.2520895140700814,-1.2221368793419816,-1.1748563182512775,-0.7000513014855633,-1.3540256863218716,-1.3492624614659443,-1.3396524198134772,-1.3217503547518974,-1.2906177656191136,-1.2406242195543755,-0.7126603885939755,-1.4212320560347993,-1.4172318630893932,-1.4083585451676692,-1.3909822977575672,-1.3597816146187527,-1.3084432825870218,-0.7296040124017512,-1.4856657868689134,-1.4829361567437152,-1.4754550675326918,-1.4594774971651157,-1.4293764345321194,-1.3781950133185923,-0.7522707102585691,-1.5470340952227808,-1.5460493434882587,-1.5405892934484293,-1.526875019657881,-1.4990763209106082,-1.4496753909849571,-0.7826182104599183,-1.6049700726907565,-1.606156817218205,-1.6033023893587022,-1.5926869231048042,-1.5684060040705263,-1.5225152606943457,-0.8233320316982011,-1.6590029508924886,-1.6627257209731174,-1.6629983304194373,-1.6562629994678033,-1.6366964899162155,-1.5961196250600829,-0.8779361317009694
-1.0882242485102736,-1.0750852098914951,-1.0534418460548363,-1.0185817480030974,-0.9652821975320278,-0.8922823847137543,-0.6154590916200284,-1.155968239592243,-1.1414334127036034,-1.1172512961515964,-1.078016338577631,-1.0176377486997388,-0.9343810214942881,-0.6172072079258878,-1.2234188910850825,-1.20815578726864,-1.1822856980774692,-1.1397308036523568,-1.0734410791098612,-0.9808765779702585,-0.6200689871488174,-1.2895885643874072,-1.2743834095077073,-1.2478574336194066,-1.2033166710545127,-1.132694612947317,-1.032292353711874,-0.6246070669050865,-1.3537359286654007,-1.3394476277593332,-1.313425083512519,-1.2684555410035978,-1.1954537101993545,-1.0892263693079327,-0.6316226192987192,-1.4152698032169724,-1.4027873008549534,-1.3785037433118952,-1.334831320673109,-1.261739980447956,-1.1522723150615444,-0.642265202721015,-1.4736559225725847,-1.4638587285886506,-1.4425768595226451,-1.4020405871725028,-1.331444687228749,-1.2219156978525092,-0.6581817144934529,-1.5283520563612767,-1.5220720614831666,-1.5050310474461994,-1.469519070844696,-1.404234613287494,-1.2984075789015963,-0.6817057218971164,-1.5787818100924194,-1.57676499610696,-1.5651253312261293,-1.5364962797104054,-1.4794718314588702,-1.3816222088023218,-0.7160723955863466
-1.2764652471092472,-1.2692860001059412,-1.2591334242204208,-1.2449337103488005,-1.2253285655099906,-1.198754385622574,-0.8711634601268156,-1.2946969261836423,-1.2869127300815015,-1.2761150417372373,-1.2612037938401448,-1.2407883426167428,-1.2132709734229203,-0.877599548924816,-1.3138918188873858,-1.3054557465206267,-1.293965961595827,-1.2782947768611155,-1.2570176134418498,-1.2285011563582335,-0.8843686049545538,-1.3338691598900643,-1.3247416186518206,-1.3125204155150232,-1.2960490793651116,-1.2738677711936137,-1.2443063774087786,-0.8914133709554627,-1.3544074228235188,-1.3445585858274351,-1.331576699458583,-1.3142755967109867,-1.291159174693864,-1.2605196710831976,-0.8986645817515322,-1.37525399361887,-1.364665824247966,-1.3509060176942609,-1.3327580969085822,-1.3086890628663301,-1.2769530446582296,-0.9060440469551364,-1.3961384261212733,-1.384806042718051,-1.3702644105451403,-1.3512664591704122,-1.3262420656346778,-1.293407203752015,-0.9134686480193616,-1.416787852618806,-1.404720048597826,-1.3894064766987695,-1.3695695365990492,-1.3436021699229033,-1.3096825627222548,-0.9208548059412066,-1.4369426869298851,-1.4241615298949233,-1.408099243378242,-1.3874481045830749,-1.3605647139054786,-1.3255902304833926,-0.9281228943612111
-0.8519274721057526,-1.024636577877408,-1.0125268709375639,-0.9946108936025634,-0.9686674479168895,-0.9317180323004534,-0.3057131729922387,-0.9471780039432628,-1.0921787182187284,-1.0793909785312257,-1.060346453012971,-1.0326641626176447,-0.9931747709881981,-0.3296449704300818,-0.8916953856580052,-1.1591155742873407,-1.1464440572288739,-1.1271960684053453,-1.0988360923364027,-1.0579864461683268,-0.35977859429404513,-0.9929371653816667,-1.223771813715961,-1.2120734895534313,-1.1936453177795256,-1.1658173161086267,-1.1250037011470388,-0.39720209895255093,-0.840589450485842,-1.2847888536140422,-1.274915546244576,-1.2583506596569523,-1.2323261872464055,-1.1930715589377792,-0.4431317988876924,-2.2132777641913814,-1.341132741411585,-1.3338719797832943,-1.3201628026844705,-1.2971917153164414,-1.261052750675964,-0.4989123261080507,-2.1987257796406614,-1.3920633879300923,-1.3880927372656522,-1.3781220109566628,-1.3593585487091406,-1.3278364241472604,-0.5659893509289171,-2.1987257796406614,-1.4370951216450638,-1.436951847076468,-1.4314494529721065,-1.417891903800027,-1.39235123631412,-0.6458442104188427,-2.1987257796406614,-1.4759639706561776,-1.4800303333588227,-1.4795470494088523,-1.4719939721341764,-1.4535943260345194,-0.7398813113825701
-1.1652393588664085,-1.1574578832634406,-1.1469613958121787,-1.132636305598859,-1.1130581669525306,-1.0865690125799017,-0.7553524786412406,-1.1825969974579018,-1.1741162744234737,-1.1629316187285117,-1.1479230571874572,-1.127658198264366,-1.10047156140589,-0.7652505286307231,-1.20088068114358,-1.1916472645829523,-1.1797247375105098,-1.1639866730962691,-1.1429926341165646,-1.1150695570317797,-0.775691749756524,-1.2199182259305104,-1.2098865446372489,-1.1971843424041158,-1.1806787253213133,-1.1589211852780361,-1.130231071570089,-0.7865924112742461,-1.2394983168983864,-1.22863334558865,-1.2151200472332067,-1.1978191133462133,-1.1752740238703758,-1.145796609757103,-0.7978492050293288,-1.2593797606730741,-1.247659267354711,-1.2333158863676776,-1.2152040194958877,-1.1918592847129892,-1.1615861416998656,-0.8093435922981447,-1.2793041646103303,-1.2667202609358323,-1.2515416138104887,-1.2326165361896635,-1.2084730281682423,-1.177408405589486,-0.8209476862809945,-1.2990106717078445,-1.2855704640665868,-1.269565675700601,-1.2498388076811917,-1.2249105786942758,-1.19307146670544,-0.8325310396851712,-1.318250968185535,-1.3039762209899537,-1.2871682961209572,-1.266664231292386,-1.240977885571525,-1.2083932773551889,-0.8439675489152232
-1.1206773118469935,-1.1083944484353276,-1.092477765769899,-1.0719225414241775,-1.0455794032283308,-1.0122654672876346,-0.6671771700115032,-1.181062131926225,-1.1687696782705195,-1.1526328961674008,-1.1315412443034005,-1.1041951989387213,-1.069210079736822,-0.6908686591527471,-1.241789484345874,-1.2299829563810516,-1.2142095864549394,-1.1932646460518292,-1.165702449311005,-1.1299232811799769,-0.7203676016910461,-1.3016512275790306,-1.2908534511761602,-1.2760730349332434,-1.2560318317766896,-1.2291545359670164,-1.1936287477916674,-0.7568363938768361,-1.3595428042088893,-1.350270229793024,-1.3371184994969347,-1.318765737436403,-1.2935372608655333,-1.2594297903324363,-0.8015811212140782,-1.414482225471936,-1.407214481116487,-1.3962955413494365,-1.3803971085910567,-1.3577886156914993,-1.3263190268928176,-0.856011081649254,-1.4656182857761257,-1.4607727050789105,-1.4526255613055286,-1.4398846893603698,-1.4208181299367744,-1.3931907146973854,-0.9215423580533793,-1.512238547344783,-1.5101507132316696,-1.505221834998623,-1.496240404470467,-1.4815345279084788,-1.4588651050786594,-0.9994259551952024,-1.553782562683864,-1.5546936613552491,-1.553317127859511,-1.548564755748335,-1.5388876403033827,-1.52213252193008,-1.090491906583918
-0.9798987521190179,-0.9736197642457636,-0.9640186500515899,-0.9500250585722062,-0.9303476399752938,-0.9035594800550464,-0.5759547684969217,-1.0384881365769023,-1.032285187367902,-1.022567494775227,-1.0081578980988801,-0.9876086722715387,-0.9592751326016218,-0.5970422188154272,-1.0967264039678977,-1.0910972542063353,-1.081857841991595,-1.0677416007625744,-1.0471557975815873,-1.0182325298649961,-0.6240940092381041,-1.1530988140788367,-1.148560905589864,-1.1404315527759044,-1.1273819261128295,-1.1076998838632994,-1.079307923855242,-0.6582261700328439,-1.2062518910561788,-1.2033051026922776,-1.1969093438911758,-1.1857093237593177,-1.1679134257876815,-1.141270161489784,-0.7006461225355082,-1.2550594487129036,-1.2541538508424603,-1.2500660450511905,-1.241456508568028,-1.226506618455256,-1.2028486915338559,-0.7526221557603063,-1.2986568854091538,-1.3001689106106944,-1.2988821421427503,-1.2935184068263776,-1.282293542636128,-1.2628007849457827,-0.8154271559659103,-1.3364513085075218,-1.340670139655666,-1.342575827738179,-1.3409970327175034,-1.3342497565280476,-1.3199789554053303,-0.8902549450387283,-1.3681141007727506,-1.3752387180106207,-1.3806192559097732,-1.3832333455363113,-1.3815618958645695,-1.3733985257039572,-0.978117055047159
-0.8601098189052641,-0.9626371639394523,-0.9535840167831038,-0.9404916762500931,-0.9222280315254066,-0.8975441243969118,-0.5938540068710809,-0.8601098189052641,-1.0167575099337143,-1.007549411005761,-0.9940358958105558,-0.9749499465692539,-0.9488546190328777,-0.6137969069081725,-0.8763617387248693,-1.0704154136584676,-1.0615913634457594,-1.0483002752055162,-1.029150791658217,-1.0025146943443841,-0.6390176143748414,-0.9283316822840436,-1.122428053174686,-1.1145449623830643,-1.1021579923597136,-1.083773608250202,-1.0575849124808365,-0.6703822698115095,-2.060171555317243,-1.171797199518278,-1.1653918683482885,-1.1545823708323657,-1.137806335310084,-1.1131083380642588,-0.7088055931014828,-1.6555596471640217,-1.2177305402027963,-1.213289029390145,-1.2046822555251666,-1.1903216369488625,-1.1681503117193972,-0.7552203777755205,-1.6685864880610015,-1.259636757670238,-1.2575732473871049,-1.2517164538779617,-1.2405003983283096,-1.2218278873314168,-0.8105208325501894,-1.671457238388039,-1.297107195212559,-1.2977526098805428,-1.2950962242083748,-1.2876458011560696,-1.273334108845013,-0.8754758178958759,-1.6500891849001775,-1.329893154927888,-1.3334928447655774,-1.334382656820947,-1.3311934926810287,-1.3219614999050628,-0.9506161705889081
