strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
913.9045639177925,927.837456694584,929.6412691796518,958.5942214844372,956.7433284902381,971.9596380392904,1072.9654091215057,687.4751826055199,712.4521563675794,717.0725885755123,762.2690960546947,754.9817014463383,774.6826438694957,893.7909066091343,467.36630878490314,503.1009368183404,518.5676783129074,580.9427284206663,567.9286771241591,591.8645652320497,725.414161059075,268.10392347319794,330.6501953289544,343.3200563426399,448.28433884067954,401.63130434344293,428.51511858142703,569.9807455216628,116.52944520875826,182.8932703874184,201.7377964782654,334.3818067421639,262.3412628927372,289.7337017876407,429.89780958249185,33.21977008987483,8.20711236553717,101.2503854368399,21.174824195243673,154.8148795230477,179.5699105414858,307.68225446169913,5.2633000494109865,0.5001048630037133,41.479496013702715,3.9996986895578175,80.32264183570669,99.64016321812619,205.68865405438692,0.3912754435149175,0.02593826511527153,13.17806744568827,0.3170521622261404,35.45142842931375,48.05986739257071,125.65509654213702,0.011627393430364563,0.00036306011427847396,3.072421664873758,0.011890596484630422,12.804616500178042,19.433838494690406,68.04573175560245
913.5783112121176,915.0177477240059,919.0142702127991,925.553322030135,934.2738670345798,945.0347574571251,1067.270774500555,685.7968188783725,691.5506845040632,701.9960610124972,715.1877664339972,730.2651475197754,747.0783967539246,904.3444265491348,462.3930105527802,480.32428350839973,501.32519952389976,523.0346392064243,545.2129324770908,568.2332324914119,757.0977331988493,259.9442741830194,296.5338986262359,328.48804961178894,357.72346651101,385.67121143311624,413.50324393833944,626.0413052740801,110.19995984730167,156.83761101908476,193.6614100951101,226.05211390703244,256.40245323207864,286.2902152101915,511.2004910146859,31.746137787123303,68.55673894064398,100.80608415417419,130.45243625319426,158.97267793827564,187.5943982226977,412.15606475770346,5.694453798644986,23.99322744844676,45.54631928115498,68.02697146185733,91.2796974238106,115.78840541218278,328.1037198683334,0.5966857921676905,6.552543772346098,17.60962519164019,31.76938062411614,48.25192035684552,67.05652425603421,257.92776089339804,0.035026584069256295,1.3703968790613388,5.763519393052945,13.19704335568565,23.37864649031809,36.333857418398736,200.2850020967635
931.0799345890946,932.5369729635136,936.6564767071495,943.3886313291919,952.2668030655541,962.996900108019,1069.1268719190493,698.8976703899398,704.6326661928938,715.2169961225422,728.6261379476041,743.8483421925062,760.5449556650879,899.1316265415558,470.88024288853467,488.6745667132791,509.8636476683846,531.8613636073724,554.2210679122509,577.0974605849246,745.5522793149494,263.32698914230605,299.94712580805617,332.28750529297395,361.9650659292188,390.19669779377864,417.93065977047445,609.1872675388995,109.26032670470295,156.13246635173846,193.44445599931078,226.35219441761865,257.0477290602794,286.88434662877125,490.268046956985,29.670229128939923,65.9101449694981,98.22937554181908,128.15343737055832,156.88717905072485,185.39872360750996,388.47997836031686,4.701494156119736,21.62738991644585,42.52683484837485,64.76769140657564,87.88959098326745,112.08397163239374,303.015405830542,0.39654272909905686,5.316942844612868,15.382765712836715,28.854047824943905,44.82076724324304,63.04149293728642,232.65473212045208,0.01665547698630543,0.951422604782671,4.574079228678258,11.217398088129102,20.671734633745587,32.848472891239,175.87008433380538
933.4703823061318,942.0592246433775,943.4552632830187,965.8505572408985,964.9740385311311,976.9503468346811,1090.081737775552,702.9199580034933,718.0625453272019,725.4361293854108,768.8165012460013,757.9240988156507,774.2884402794093,914.7958720075608,476.4366908012439,503.6740361545317,522.6646756580453,582.4983053645387,567.326842089722,588.0375931338531,752.8090483786,263.1696044591413,313.7901057822464,345.17731123350404,412.7907068013619,399.75418611081614,423.69425161184563,605.4218823120477,98.97132934223782,163.35920919266346,203.4643967787506,275.96063467474414,261.3582517378368,286.2711910215926,473.7776138849099,3.1142702710861556,12.372438068709243,103.84640980243057,26.84452480247387,155.9609859688485,178.9550077380013,358.7910932052446,0.11302811912121946,0.8376892467977797,44.41750125444935,5.067299296815236,83.39890646694812,101.93044043329724,261.06576712291167,0.01696698068315916,0.024732836068071418,15.392401484956338,0.6026430326412822,39.16613244933444,51.99184922758354,180.7992333409743,0.0001844870040416148,0.0003332603050302252,4.177886488604557,0.0467393338510691,15.803527113453299,23.28999551739372,117.67833576347869
939.7249121201876,941.6338354389059,950.2801091198526,978.1438368644572,978.2607874868127,996.9655293024425,1169.4143738123203,707.5897995709483,714.8452490939212,730.9030596233306,760.9392797187197,772.4648909801485,797.6277967577316,1009.8544429160811,480.26614556443974,500.3311367172919,526.6072950429448,579.8751963563163,583.1527462567606,614.6947015002943,863.7945365849114,266.4629058904511,311.19441451023613,347.3980794324066,407.0000717343328,416.2940730880632,452.7411127118039,731.2966941363225,51.02027178240496,163.84248534113203,203.96475946206147,58.65367989628339,277.38141895363833,315.7569482503418,612.1188808188213,1.5553069323609066,68.83998827205141,103.04803784470778,21.653792927829386,169.8781653441913,206.2424470044498,505.77730741482947,0.04443865546969228,21.587754352908178,43.095496980304574,4.0139995677428715,93.89104859683425,124.47545151370377,411.6109049777572,0.00010222676872095882,4.692569223799893,14.268175076246337,0.3170903882406222,45.79265281668097,68.2478661139321,328.8378788833031,5.072689186255274e-08,0.650340542862125,3.5469301004297904,0.017489322227427717,19.149545988560135,33.23480871020314,256.5990600535679
935.4357236679753,939.0965204358413,959.2236485054405,974.8251606218319,969.0609700958789,982.1653723253671,1101.1906136635012,703.1573656127871,712.1243363307622,733.281759157549,767.7305588798504,758.9861551325903,776.478580489435,924.1565811901955,479.1804459820946,496.540870719607,540.7652365507224,575.173238559617,564.5313083767337,586.5047949186542,760.8205131448558,263.02069709543684,305.723284736604,361.5865042088835,402.94559841067166,393.0476287623028,418.4749775596815,612.7523074065202,47.408461684566646,157.4736854121952,67.76681209310118,93.24196856071558,251.85852427747386,278.3611576900853,481.16918717182034,1.8176715672461512,63.63907236281648,15.398061786797825,31.604191777630604,145.7408468230742,170.08893305167567,366.85616315401853,0.02698104917128008,18.848285871230473,1.3715758924011112,6.134121279296522,74.61013480798624,93.93446700739173,270.12286651493355,3.925625001831214e-05,3.8277729667345852,0.059603966574937495,0.3644662698227812,33.06436168243454,46.06740915716932,190.7792284756365,1.0736840856539172e-08,0.5009560535090003,0.001318251013897237,0.02167433644272032,12.398139557545903,19.682063679571797,128.1163248001168
935.4418051766907,937.8843021720281,957.3381126964728,979.9654017192347,969.1185520005488,983.4869421814883,1088.34629884054,705.3040179730679,711.799892601412,751.7259557750522,762.6699698172624,762.5814551199355,782.2832923431156,910.3639517465376,484.74959497824057,498.04675599416396,553.7751966220485,583.4473706829799,572.3556859720902,597.2637884851733,744.7994068642001,265.4135608491574,309.55376417823027,366.2278068585615,413.13973488277406,404.4300958833628,433.1822725885372,592.9289557972793,47.624092728891355,162.4038221818787,70.43419922179646,58.53363385397506,264.53038846401887,294.45686292554774,456.0927805989031,1.6417017636131277,67.2803472914079,16.139963708885716,22.578043791567893,156.65195322379213,184.2681997652694,335.686866369329,0.013505483900340565,20.22200638282186,1.7041126886927742,3.062581321158916,81.53964519253418,103.61036723310053,233.10982201995012,1.028769999051769e-05,3.9616908212018984,0.08775033302096613,0.24459342187249256,35.83105314276497,50.607428824555996,149.63140713343364,1.2118299803913096e-09,0.441236200920919,0.0024116774947118558,0.011762420486062686,12.572485203275221,20.474293738938,86.10916715793508
937.0894452054445,938.7603929459187,958.1070771841305,981.3488026155683,971.258462939832,988.457291982259,1137.8649643043454,705.3521806864424,712.3889765212953,743.1305498760175,763.3361938341291,764.0795445001954,787.4565731082912,970.1273771841884,476.8955454018842,497.9362257062203,540.368439943511,576.4160840682807,572.8079344352332,602.2953144693683,814.339374680837,262.93574661154526,308.42107572260284,365.48627199341763,412.3746268463233,403.83332533443263,437.94889354008683,671.1403094880238,55.48908525567549,160.6577600717419,78.15061765064411,70.97513573168771,263.4336721311179,299.1108666199543,541.1248106170833,1.8854145725495357,65.96020810784671,19.000504072706008,26.60294612143457,155.92336109044322,189.07636512502927,424.83214140150767,0.007558164090928354,19.819273608236927,1.6895699176065762,4.030064527860787,81.79899971551708,108.6374289835494,322.7308027233521,3.3144516893302825e-06,4.022966080674706,0.09608319374742536,0.3684747943909237,36.98477919077595,55.47696163306591,235.19273586492636,1.901324774898029e-10,0.5071182232871294,0.0027761873783187507,0.028850449364324682,13.935628550963827,24.479697844561258,162.4475830899937
936.5073571455259,938.425732955006,943.8382124747332,953.0644002236454,966.5964918535997,985.7386508047057,1184.8059892576207,703.0610213725422,709.5808484366858,721.7914173208201,738.3367368338286,759.5280451627391,786.9015505954108,1024.805965867668,473.7073587941477,492.10742799413765,514.9031328568271,540.4971437809327,569.9839074836686,605.5297500141187,876.2279347837157,263.8544186022182,300.52905095156893,334.3389246618772,367.9070462195223,404.0785648876881,445.8843922876558,739.1776968541317,106.78750162367669,153.25088063485737,191.71952005649746,228.38013494561255,267.111870054232,311.42739623194666,613.7128514902895,26.65778278589255,61.24276896944866,93.6808132435774,126.34645471458862,162.0916577397636,204.11274191228836,499.8603492142636,3.441268048812674,17.85883591717544,37.42878385238578,60.61909809771328,88.59489272505903,123.85308325534197,397.6182058390307,0.19223999921953983,3.511131371498209,11.653173902220487,24.403415739481943,42.5843877090922,68.36373305740005,306.9458063559016,0.003852177896050135,0.42497005285695977,2.666996788615691,7.904607068385445,17.43970794286855,33.50410051588949,227.75792264108372
934.2241808363287,936.6846135871178,944.064585761269,954.0605494675565,965.6896256601399,978.4981137523296,1065.9925267145436,703.9158891374955,710.4996699166545,724.5295757329895,740.4829281526936,757.3404857922446,774.829200265699,880.696235367494,478.2755347186726,496.423361686152,519.9182360562536,542.9857965693927,565.4984219048833,587.722783517253,709.268174152423,267.39580389903404,307.9569636908891,340.8413969220878,370.07497580511335,397.12910824019445,422.96142766749836,554.2553425605165,62.994307129979916,161.87338904925582,198.54365318485588,230.03007958848002,258.64934834478845,285.66634517922193,417.9116063769393,3.939872176644144,68.34725099715547,99.62664425497223,127.67839254656087,153.80638616635588,178.84968467208796,301.9168877553029,0.026480303216221746,21.91664267006081,41.65765327691872,61.842146644386844,82.0561748902262,102.33329431792777,207.11605971841095,3.8027414370666625e-05,5.042632422602509,14.0110867501499,25.479997604146263,38.49116796370265,52.6110598983106,133.32621446477833,1.0230186442088881e-08,0.7849126908538153,3.6460133410578948,8.670648055510782,15.494133602484453,23.79357127829951,79.25690062440162
