date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2023-01-04,10914.7998046875,8700.0,0.8,30,0.0821917808219178,1.9,0.3001478119987559,1.0,put
2023-01-04,10914.7998046875,8700.0,0.8,60,0.1643835616438356,48.59,0.29956731467684156,1.0,put
2023-01-04,10914.7998046875,8700.0,0.8,90,0.2465753424657534,160.7,0.29893494783379404,1.0,put
2023-01-04,10914.7998046875,8700.0,0.8,120,0.3287671232876712,160.7,0.29823353163015165,1.0,put
2023-01-04,10914.7998046875,8700.0,0.8,150,0.410958904109589,343.03,0.2974439038227518,2.0,put
2023-01-04,10914.7998046875,8700.0,0.8,180,0.4931506849315068,343.03,0.29654638388057203,2.0,put
2023-01-04,10914.7998046875,8700.0,0.8,360,0.9863013698630136,344.0,0.33011467653774346,7.0,put
2023-01-04,10914.7998046875,9300.0,0.85,30,0.0821917808219178,4.4,0.29527626166840804,30.0,put
2023-01-04,10914.7998046875,9300.0,0.85,60,0.1643835616438356,117.1,0.2948502478599747,2.0,put
2023-01-04,10914.7998046875,9300.0,0.85,90,0.2465753424657534,160.7,0.294378461351487,1.0,put
2023-01-04,10914.7998046875,9300.0,0.85,120,0.3287671232876712,160.7,0.29384057028099275,1.0,put
2023-01-04,10914.7998046875,9300.0,0.85,150,0.410958904109589,343.03,0.29321298231179155,2.0,put
2023-01-04,10914.7998046875,9300.0,0.85,180,0.4931506849315068,343.03,0.2924703359543056,2.0,put
2023-01-04,10914.7998046875,9300.0,0.85,360,0.9863013698630136,344.0,0.33011467653774346,7.0,put
2023-01-04,10914.7998046875,9825.0,0.9,30,0.0821917808219178,12.77,0.2908315773880311,1.0,put
2023-01-04,10914.7998046875,9825.0,0.9,60,0.1643835616438356,150.86,0.2905244199993776,10.0,put
2023-01-04,10914.7998046875,9825.0,0.9,90,0.2465753424657534,350.93,0.29017743938442586,1.0,put
2023-01-04,10914.7998046875,9825.0,0.9,120,0.3287671232876712,350.93,0.28976788260494557,1.0,put
2023-01-04,10914.7998046875,9825.0,0.9,150,0.410958904109589,343.03,0.2892685699827436,2.0,put
2023-01-04,10914.7998046875,9825.0,0.9,180,0.4931506849315068,343.03,0.28864937094093285,2.0,put
2023-01-04,10914.7998046875,9825.0,0.9,360,0.9863013698630136,654.9,0.3030910655241858,1.0,put
2023-01-04,10914.7998046875,10375.0,0.95,30,0.0821917808219178,64.93,0.2867625846401568,3.0,put
2023-01-04,10914.7998046875,10375.0,0.95,60,0.1643835616438356,283.42,0.2865418609812122,2.0,put
2023-01-04,10914.7998046875,10375.0,0.95,90,0.2465753424657534,380.46,0.2862871117850329,2.0,put
2023-01-04,10914.7998046875,10375.0,0.95,120,0.3287671232876712,380.46,0.2859738235096016,2.0,put
2023-01-04,10914.7998046875,10375.0,0.95,150,0.410958904109589,685.56,0.2855720113992874,1.0,put
2023-01-04,10914.7998046875,10375.0,0.95,180,0.4931506849315068,685.56,0.28504764668577215,1.0,put
2023-01-04,10914.7998046875,10375.0,0.95,360,0.9863013698630136,654.9,0.3030910655241858,1.0,put
2023-01-04,10914.7998046875,10910.0,1.0,30,0.0821917808219178,232.82,0.28302152731006097,1.0,put
2023-01-04,10914.7998046875,10910.0,1.0,60,0.1643835616438356,486.6,0.28285735526766265,1.0,put
2023-01-04,10914.7998046875,10910.0,1.0,90,0.2465753424657534,633.36,0.2826647952655797,80.0,put
2023-01-04,10914.7998046875,10910.0,1.0,120,0.3287671232876712,633.36,0.2824181812016085,80.0,put
2023-01-04,10914.7998046875,10910.0,1.0,150,0.410958904109589,685.56,0.2820854650065723,1.0,put
2023-01-04,10914.7998046875,10910.0,1.0,180,0.4931506849315068,685.56,0.2816295709084368,1.0,put
2023-01-04,10914.7998046875,10910.0,1.0,360,0.9863013698630136,654.9,0.3030910655241858,1.0,put
2023-01-04,10914.7998046875,11450.0,1.05,30,0.0821917808219178,54.1,0.27956636026403353,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,60,0.1643835616438356,315.1,0.27943055520830407,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,90,0.2465753424657534,403.05,0.27927182772197984,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,120,0.3287671232876712,403.05,0.2790639340887105,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,150,0.410958904109589,589.1,0.27877348649060824,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,180,0.4931506849315068,589.1,0.2783612185431178,1.0,call
2023-01-04,10914.7998046875,11450.0,1.05,360,0.9863013698630136,4.96,0.22533740838423136,39.0,call
2023-01-04,10914.7998046875,12000.0,1.1,30,0.0821917808219178,5.86,0.2763618553664662,4.0,call
2023-01-04,10914.7998046875,12000.0,1.1,60,0.1643835616438356,139.5,0.27622697720434564,7.0,call
2023-01-04,10914.7998046875,12000.0,1.1,90,0.2465753424657534,403.05,0.27607444975636586,1.0,call
2023-01-04,10914.7998046875,12000.0,1.1,120,0.3287671232876712,403.05,0.27587801275944945,1.0,call
2023-01-04,10914.7998046875,12000.0,1.1,150,0.410958904109589,388.3,0.27560366745135834,3.0,call
2023-01-04,10914.7998046875,12000.0,1.1,180,0.4931506849315068,388.3,0.2752108462496721,3.0,call
2023-01-04,10914.7998046875,12000.0,1.1,360,0.9863013698630136,4.96,0.22533740838423136,39.0,call
2023-01-04,10914.7998046875,12575.0,1.15,30,0.0821917808219178,13.34,0.2733800010444615,2.0,call
2023-01-04,10914.7998046875,12575.0,1.15,60,0.1643835616438356,55.0,0.2732183332021634,3.0,call
2023-01-04,10914.7998046875,12575.0,1.15,90,0.2465753424657534,403.05,0.27304405833506296,1.0,call
2023-01-04,10914.7998046875,12575.0,1.15,120,0.3287671232876712,403.05,0.27283146498042715,1.0,call
2023-01-04,10914.7998046875,12575.0,1.15,150,0.410958904109589,189.6,0.2725467013600736,2.0,call
2023-01-04,10914.7998046875,12575.0,1.15,180,0.4931506849315068,189.6,0.2721488516564645,2.0,call
2023-01-04,10914.7998046875,12575.0,1.15,360,0.9863013698630136,4.96,0.22533740838423136,39.0,call
2023-01-04,10914.7998046875,13025.0,1.2,30,0.0821917808219178,0.65,0.2706000864749775,30.0,call
2023-01-04,10914.7998046875,13025.0,1.2,60,0.1643835616438356,21.57,0.27038258397420095,29.0,call
2023-01-04,10914.7998046875,13025.0,1.2,90,0.2465753424657534,403.05,0.27015721439811125,1.0,call
2023-01-04,10914.7998046875,13025.0,1.2,120,0.3287671232876712,403.05,0.269899400776159,1.0,call
2023-01-04,10914.7998046875,13025.0,1.2,150,0.410958904109589,189.6,0.26957624885630876,2.0,call
2023-01-04,10914.7998046875,13025.0,1.2,180,0.4931506849315068,189.6,0.2691475439370386,2.0,call
2023-01-04,10914.7998046875,13025.0,1.2,360,0.9863013698630136,4.96,0.22533740838423136,39.0,call
2023-01-05,10741.2197265625,8500.0,0.8,30,0.0821917808219178,20.7,0.29141123343122766,2.0,put
2023-01-05,10741.2197265625,8500.0,0.8,60,0.1643835616438356,40.1,0.29058648508977447,1.0,put
2023-01-05,10741.2197265625,8500.0,0.8,90,0.2465753424657534,130.0,0.28975885435485105,2.0,put
2023-01-05,10741.2197265625,8500.0,0.8,120,0.3287671232876712,114.75,0.28893665770727933,2.0,put
2023-01-05,10741.2197265625,8500.0,0.8,150,0.410958904109589,96.95,0.2881265921905136,5.0,put
2023-01-05,10741.2197265625,8500.0,0.8,180,0.4931506849315068,570.13,0.28733141973157417,1.0,put
2023-01-05,10741.2197265625,8500.0,0.8,360,0.9863013698630136,480.0,0.3091465591709387,4.0,put
2023-01-05,10741.2197265625,9100.0,0.85,30,0.0821917808219178,41.11,0.2870318636950265,1.0,put
2023-01-05,10741.2197265625,9100.0,0.85,60,0.1643835616438356,68.0,0.2862713371044779,1.0,put
2023-01-05,10741.2197265625,9100.0,0.85,90,0.2465753424657534,130.0,0.285510590644502,2.0,put
2023-01-05,10741.2197265625,9100.0,0.85,120,0.3287671232876712,175.5,0.2847574821872163,1.0,put
2023-01-05,10741.2197265625,9100.0,0.85,150,0.410958904109589,243.2,0.28401802240261864,1.0,put
2023-01-05,10741.2197265625,9100.0,0.85,180,0.4931506849315068,570.13,0.2832939705306073,1.0,put
2023-01-05,10741.2197265625,9100.0,0.85,360,0.9863013698630136,480.0,0.3091465591709387,4.0,put
2023-01-05,10741.2197265625,9700.0,0.9,30,0.0821917808219178,71.75,0.2830818027736643,2.0,put
2023-01-05,10741.2197265625,9700.0,0.9,60,0.1643835616438356,122.6,0.28236116573731157,2.0,put
2023-01-05,10741.2197265625,9700.0,0.9,90,0.2465753424657534,294.9,0.28164375287911547,5.0,put
2023-01-05,10741.2197265625,9700.0,0.9,120,0.3287671232876712,375.58,0.28093732511300407,14.0,put
2023-01-05,10741.2197265625,9700.0,0.9,150,0.410958904109589,419.3,0.28024760464105253,2.0,put
2023-01-05,10741.2197265625,9700.0,0.9,180,0.4931506849315068,570.13,0.27957577905416175,1.0,put
2023-01-05,10741.2197265625,9700.0,0.9,360,0.9863013698630136,574.98,0.29797941514636245,1.0,put
2023-01-05,10741.2197265625,10200.0,0.95,30,0.0821917808219178,175.0,0.27949430572597195,2.0,put
2023-01-05,10741.2197265625,10200.0,0.95,60,0.1643835616438356,274.3,0.27879191145933235,22.0,put
2023-01-05,10741.2197265625,10200.0,0.95,90,0.2465753424657534,294.9,0.27809698141046796,5.0,put
2023-01-05,10741.2197265625,10200.0,0.95,120,0.3287671232876712,402.2,0.27741749077266853,4.0,put
2023-01-05,10741.2197265625,10200.0,0.95,150,0.410958904109589,471.1,0.2767592165349487,2.0,put
2023-01-05,10741.2197265625,10200.0,0.95,180,0.4931506849315068,570.13,0.2761231501433491,1.0,put
2023-01-05,10741.2197265625,10200.0,0.95,360,0.9863013698630136,793.23,0.28299364994744824,6.0,put
2023-01-05,10741.2197265625,10750.0,1.0,30,0.0821917808219178,486.53,0.2762131209572749,1.0,call
2023-01-05,10741.2197265625,10750.0,1.0,60,0.1643835616438356,582.06,0.275509127328967,18.0,call
