date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2019-01-02,6360.8701171875,5100.0,0.8,30,0.0821917808219178,2.3,0.3330292996847273,1.0,put
2019-01-02,6360.8701171875,5100.0,0.8,60,0.1643835616438356,38.25,0.32642810431451413,1.0,put
2019-01-02,6360.8701171875,5100.0,0.8,90,0.2465753424657534,116.65,0.31931163098870613,2.0,put
2019-01-02,6360.8701171875,5100.0,0.8,120,0.3287671232876712,116.65,0.3117364187870383,2.0,put
2019-01-02,6360.8701171875,5100.0,0.8,150,0.410958904109589,412.0,0.30378388661730865,1.0,put
2019-01-02,6360.8701171875,5100.0,0.8,180,0.4931506849315068,95.3,0.2955977185347029,1.0,put
2019-01-02,6360.8701171875,5100.0,0.8,360,0.9863013698630136,168.6,0.30237400507413226,1.0,put
2019-01-02,6360.8701171875,5400.0,0.85,30,0.0821917808219178,6.0,0.32349119381645236,46.0,put
2019-01-02,6360.8701171875,5400.0,0.85,60,0.1643835616438356,83.95,0.3171156093605941,1.0,put
2019-01-02,6360.8701171875,5400.0,0.85,90,0.2465753424657534,116.65,0.3101943528305831,2.0,put
2019-01-02,6360.8701171875,5400.0,0.85,120,0.3287671232876712,116.65,0.302781200449687,2.0,put
2019-01-02,6360.8701171875,5400.0,0.85,150,0.410958904109589,412.0,0.29496838603648984,1.0,put
2019-01-02,6360.8701171875,5400.0,0.85,180,0.4931506849315068,95.3,0.28692779868042134,1.0,put
2019-01-02,6360.8701171875,5400.0,0.85,360,0.9863013698630136,168.6,0.30237400507413226,1.0,put
2019-01-02,6360.8701171875,5725.0,0.9,30,0.0821917808219178,33.45,0.313882503095279,2.0,put
2019-01-02,6360.8701171875,5725.0,0.9,60,0.1643835616438356,111.1,0.3077062434886247,7.0,put
2019-01-02,6360.8701171875,5725.0,0.9,90,0.2465753424657534,116.65,0.30096707930270467,2.0,put
2019-01-02,6360.8701171875,5725.0,0.9,120,0.3287671232876712,116.65,0.29372087955099324,2.0,put
2019-01-02,6360.8701171875,5725.0,0.9,150,0.410958904109589,412.0,0.28607427580398564,1.0,put
2019-01-02,6360.8701171875,5725.0,0.9,180,0.4931506849315068,301.52,0.278226681635225,1.0,put
2019-01-02,6360.8701171875,5725.0,0.9,360,0.9863013698630136,168.6,0.30237400507413226,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,30,0.0821917808219178,71.92,0.3042514934672195,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,60,0.1643835616438356,203.2,0.2982539533745372,2.0,put
2019-01-02,6360.8701171875,6050.0,0.95,90,0.2465753424657534,284.98,0.291692383439609,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,120,0.3287671232876712,284.98,0.2846292466184494,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,150,0.410958904109589,412.0,0.2771877376644109,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,180,0.4931506849315068,301.52,0.26959146132769773,1.0,put
2019-01-02,6360.8701171875,6050.0,0.95,360,0.9863013698630136,168.6,0.30237400507413226,1.0,put
2019-01-02,6360.8701171875,6350.0,1.0,30,0.0821917808219178,150.1,0.29468993904702917,4.0,put
2019-01-02,6360.8701171875,6350.0,1.0,60,0.1643835616438356,307.0,0.2888534518355757,5.0,put
2019-01-02,6360.8701171875,6350.0,1.0,90,0.2465753424657534,284.98,0.2824701296534821,1.0,put
2019-01-02,6360.8701171875,6350.0,1.0,120,0.3287671232876712,284.98,0.27561282688414657,1.0,put
2019-01-02,6360.8701171875,6350.0,1.0,150,0.410958904109589,412.0,0.26842172638924416,1.0,put
2019-01-02,6360.8701171875,6350.0,1.0,180,0.4931506849315068,301.52,0.2611387064897545,1.0,put
2019-01-02,6360.8701171875,6350.0,1.0,360,0.9863013698630136,168.6,0.30237400507413226,1.0,put
2019-01-02,6360.8701171875,6675.0,1.05,30,0.0821917808219178,36.4,0.2853279468519973,1.0,call
2019-01-02,6360.8701171875,6675.0,1.05,60,0.1643835616438356,133.5,0.27963470213269337,3.0,call
2019-01-02,6360.8701171875,6675.0,1.05,90,0.2465753424657534,259.4,0.27343121497278133,16.0,call
2019-01-02,6360.8701171875,6675.0,1.05,120,0.3287671232876712,259.4,0.2668035245462591,16.0,call
2019-01-02,6360.8701171875,6675.0,1.05,150,0.410958904109589,6.5,0.2599073882824881,1.0,call
2019-01-02,6360.8701171875,6675.0,1.05,180,0.4931506849315068,160.85,0.25299492932668116,10.0,call
2019-01-02,6360.8701171875,6675.0,1.05,360,0.9863013698630136,588.0,0.21596220397889396,69.0,call
2019-01-02,6360.8701171875,7000.0,1.1,30,0.0821917808219178,2.18,0.2763245295896269,1.0,call
2019-01-02,6360.8701171875,7000.0,1.1,60,0.1643835616438356,48.3,0.2707534738731748,1.0,call
2019-01-02,6360.8701171875,7000.0,1.1,90,0.2465753424657534,163.55,0.26472780528623385,1.0,call
2019-01-02,6360.8701171875,7000.0,1.1,120,0.3287671232876712,163.55,0.2583483764050669,1.0,call
2019-01-02,6360.8701171875,7000.0,1.1,150,0.410958904109589,6.5,0.2517834801245395,1.0,call
2019-01-02,6360.8701171875,7000.0,1.1,180,0.4931506849315068,160.85,0.2452862110077179,10.0,call
2019-01-02,6360.8701171875,7000.0,1.1,360,0.9863013698630136,195.2,0.18996136808081246,60.0,call
2019-01-02,6360.8701171875,7300.0,1.15,30,0.0821917808219178,0.4,0.26785319082293974,1.0,call
2019-01-02,6360.8701171875,7300.0,1.15,60,0.1643835616438356,21.3,0.26237746262636125,2.0,call
2019-01-02,6360.8701171875,7300.0,1.15,90,0.2465753424657534,16.5,0.2565198744549244,1.0,call
2019-01-02,6360.8701171875,7300.0,1.15,120,0.3287671232876712,16.5,0.25039659169652345,1.0,call
2019-01-02,6360.8701171875,7300.0,1.15,150,0.410958904109589,6.5,0.24418429915362586,1.0,call
2019-01-02,6360.8701171875,7300.0,1.15,180,0.4931506849315068,160.85,0.23812766692822696,10.0,call
2019-01-02,6360.8701171875,7300.0,1.15,360,0.9863013698630136,195.2,0.18996136808081246,60.0,call
2019-01-02,6360.8701171875,7700.0,1.2,30,0.0821917808219178,0.42,0.26008319275818154,1.0,call
2019-01-02,6360.8701171875,7700.0,1.2,60,0.1643835616438356,6.36,0.2546687428188259,2.0,call
2019-01-02,6360.8701171875,7700.0,1.2,90,0.2465753424657534,16.5,0.24895897276739495,1.0,call
2019-01-02,6360.8701171875,7700.0,1.2,120,0.3287671232876712,16.5,0.2430849578973328,1.0,call
2019-01-02,6360.8701171875,7700.0,1.2,150,0.410958904109589,6.5,0.23722725207078596,1.0,call
2019-01-02,6360.8701171875,7700.0,1.2,180,0.4931506849315068,10.0,0.23161373048413322,2.0,call
2019-01-02,6360.8701171875,7700.0,1.2,360,0.9863013698630136,130.0,0.19038179268201724,1.0,call
2019-01-03,6147.1298828125,4900.0,0.8,30,0.0821917808219178,16.65,0.31144224549876115,6.0,put
2019-01-03,6147.1298828125,4900.0,0.8,60,0.1643835616438356,38.8,0.3056169900407425,15.0,put
2019-01-03,6147.1298828125,4900.0,0.8,90,0.2465753424657534,799.4,0.3000132575799415,1.0,put
2019-01-03,6147.1298828125,4900.0,0.8,120,0.3287671232876712,,0.29481911862061266,0.0,put
2019-01-03,6147.1298828125,4900.0,0.8,150,0.410958904109589,,0.29020470995251696,0.0,put
2019-01-03,6147.1298828125,4900.0,0.8,180,0.4931506849315068,117.0,0.28629264094046125,2.0,put
2019-01-03,6147.1298828125,4900.0,0.8,360,0.9863013698630136,106.0,0.308880587898308,4.0,put
2019-01-03,6147.1298828125,5225.0,0.85,30,0.0821917808219178,36.65,0.3046580062438101,3.0,put
2019-01-03,6147.1298828125,5225.0,0.85,60,0.1643835616438356,59.77,0.29925287069560463,2.0,put
2019-01-03,6147.1298828125,5225.0,0.85,90,0.2465753424657534,799.4,0.29402056537976734,1.0,put
2019-01-03,6147.1298828125,5225.0,0.85,120,0.3287671232876712,,0.2891267238573219,0.0,put
