date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2016-01-04,4497.85986328125,4725.0,1.05,30,0.0821917808219178,15.3,0.2652662160157838,8.0,call
2016-01-04,4497.85986328125,4725.0,1.05,60,0.1643835616438356,22.64,0.26900921386712384,1.0,call
2016-01-04,4497.85986328125,4725.0,1.05,90,0.2465753424657534,46.41,0.2742020899218776,1.0,call
2016-01-04,4497.85986328125,4725.0,1.05,120,0.3287671232876712,190.41,0.2813042580820773,1.0,call
2016-01-04,4497.85986328125,4725.0,1.05,150,0.410958904109589,190.41,0.2908708336637434,1.0,call
2016-01-04,4497.85986328125,4725.0,1.05,180,0.4931506849315068,190.41,0.30351749238323383,1.0,call
2016-01-04,4497.85986328125,4725.0,1.05,360,0.9863013698630136,190.0,,18.0,call
2016-01-04,4497.85986328125,4950.0,1.1,30,0.0821917808219178,0.89,0.24837311395049996,14.0,call
2016-01-04,4497.85986328125,4950.0,1.1,60,0.1643835616438356,2.06,0.25177291901007415,16.0,call
2016-01-04,4497.85986328125,4950.0,1.1,90,0.2465753424657534,8.55,0.25656022025521813,35.0,call
2016-01-04,4497.85986328125,4950.0,1.1,120,0.3287671232876712,45.4,0.2631921199847941,1.0,call
2016-01-04,4497.85986328125,4950.0,1.1,150,0.410958904109589,45.4,0.27223428485985296,1.0,call
2016-01-04,4497.85986328125,4950.0,1.1,180,0.4931506849315068,45.4,0.28433782261082247,1.0,call
2016-01-04,4497.85986328125,4950.0,1.1,360,0.9863013698630136,190.0,,18.0,call
2016-01-04,4497.85986328125,5175.0,1.15,30,0.0821917808219178,0.35,0.23267695049985707,2.0,call
2016-01-04,4497.85986328125,5175.0,1.15,60,0.1643835616438356,0.19,0.23561032989255717,1.0,call
2016-01-04,4497.85986328125,5175.0,1.15,90,0.2465753424657534,0.75,0.2398365510642711,1.0,call
2016-01-04,4497.85986328125,5175.0,1.15,120,0.3287671232876712,20.2,0.24579897360253378,1.0,call
2016-01-04,4497.85986328125,5175.0,1.15,150,0.410958904109589,20.2,0.25405917757804536,1.0,call
2016-01-04,4497.85986328125,5175.0,1.15,180,0.4931506849315068,20.2,0.26528674756387527,1.0,call
2016-01-04,4497.85986328125,5175.0,1.15,360,0.9863013698630136,59.0,,1.0,call
2016-01-04,4497.85986328125,5400.0,1.2,30,0.0821917808219178,0.35,0.21815901900366444,2.0,call
2016-01-04,4497.85986328125,5400.0,1.2,60,0.1643835616438356,0.19,0.22052287507665688,1.0,call
2016-01-04,4497.85986328125,5400.0,1.2,90,0.2465753424657534,0.5,0.22405589290940878,1.0,call
2016-01-04,4497.85986328125,5400.0,1.2,120,0.3287671232876712,2.6,0.22917602489741526,7.0,call
2016-01-04,4497.85986328125,5400.0,1.2,150,0.410958904109589,2.6,0.23642464742308653,7.0,call
2016-01-04,4497.85986328125,5400.0,1.2,180,0.4931506849315068,2.6,0.24646891181364114,7.0,call
2016-01-04,4497.85986328125,5400.0,1.2,360,0.9863013698630136,59.0,,1.0,call
2016-01-05,4484.18017578125,3575.0,0.8,30,0.0821917808219178,2.3,0.44123129733744326,1.0,put
2016-01-05,4484.18017578125,3575.0,0.8,60,0.1643835616438356,13.56,0.3332933540893199,13.0,put
2016-01-05,4484.18017578125,3575.0,0.8,90,0.2465753424657534,13.56,0.3388091192457294,13.0,put
2016-01-05,4484.18017578125,3575.0,0.8,120,0.3287671232876712,49.48,0.3469043855171252,3.0,put
2016-01-05,4484.18017578125,3575.0,0.8,150,0.410958904109589,49.48,0.358455421937059,3.0,put
2016-01-05,4484.18017578125,3575.0,0.8,180,0.4931506849315068,49.48,0.3742787163817768,3.0,put
2016-01-05,4484.18017578125,3575.0,0.8,360,0.9863013698630136,212.5,0.5574163880349438,1.0,put
2016-01-05,4484.18017578125,3800.0,0.85,30,0.0821917808219178,17.9,0.34198881573312123,2.0,put
2016-01-05,4484.18017578125,3800.0,0.85,60,0.1643835616438356,28.1,0.3126017532582455,1.0,put
2016-01-05,4484.18017578125,3800.0,0.85,90,0.2465753424657534,28.1,0.3184414242772978,1.0,put
2016-01-05,4484.18017578125,3800.0,0.85,120,0.3287671232876712,49.48,0.3270214041130417,3.0,put
2016-01-05,4484.18017578125,3800.0,0.85,150,0.410958904109589,49.48,0.3393068534174056,3.0,put
2016-01-05,4484.18017578125,3800.0,0.85,180,0.4931506849315068,49.48,0.35623851910550064,3.0,put
2016-01-05,4484.18017578125,3800.0,0.85,360,0.9863013698630136,212.5,0.5574163880349438,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,30,0.0821917808219178,17.9,0.34198881573312123,2.0,put
2016-01-05,4484.18017578125,4030.0,0.9,60,0.1643835616438356,53.5,0.293240224802282,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,90,0.2465753424657534,53.5,0.29918691995300395,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,120,0.3287671232876712,125.35,0.3079764983433016,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,150,0.410958904109589,125.35,0.32065488786142654,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,180,0.4931506849315068,125.35,0.3382937331341138,1.0,put
2016-01-05,4484.18017578125,4030.0,0.9,360,0.9863013698630136,212.5,0.5574163880349438,1.0,put
2016-01-05,4484.18017578125,4260.0,0.95,30,0.0821917808219178,42.83,0.3138367254202351,1.0,put
2016-01-05,4484.18017578125,4260.0,0.95,60,0.1643835616438356,86.56,0.2753146477895332,1.0,put
2016-01-05,4484.18017578125,4260.0,0.95,90,0.2465753424657534,86.56,0.28115625949454354,1.0,put
2016-01-05,4484.18017578125,4260.0,0.95,120,0.3287671232876712,164.8,0.2898799963073618,26.0,put
2016-01-05,4484.18017578125,4260.0,0.95,150,0.410958904109589,164.8,0.3025982744602866,26.0,put
2016-01-05,4484.18017578125,4260.0,0.95,180,0.4931506849315068,164.8,0.3205109376519236,26.0,put
2016-01-05,4484.18017578125,4260.0,0.95,360,0.9863013698630136,335.0,0.5861139466260014,12.0,put
2016-01-05,4484.18017578125,4485.0,1.0,30,0.0821917808219178,58.03,0.05523160746114205,5.0,call
2016-01-05,4484.18017578125,4485.0,1.0,60,0.1643835616438356,158.0,0.2588092779945439,1.0,call
2016-01-05,4484.18017578125,4485.0,1.0,90,0.2465753424657534,158.0,0.26434783818802243,1.0,call
2016-01-05,4484.18017578125,4485.0,1.0,120,0.3287671232876712,232.52,0.27274213711510886,1.0,call
2016-01-05,4484.18017578125,4485.0,1.0,150,0.410958904109589,232.52,0.28515073188617485,1.0,call
2016-01-05,4484.18017578125,4485.0,1.0,180,0.4931506849315068,232.52,0.30288806188198064,1.0,call
2016-01-05,4484.18017578125,4485.0,1.0,360,0.9863013698630136,186.0,,2.0,call
2016-01-05,4484.18017578125,4710.0,1.05,30,0.0821917808219178,20.1,0.09217989381160491,1.0,call
2016-01-05,4484.18017578125,4710.0,1.05,60,0.1643835616438356,59.81,0.24364990669596343,4.0,call
2016-01-05,4484.18017578125,4710.0,1.05,90,0.2465753424657534,59.81,0.24870564910013251,4.0,call
2016-01-05,4484.18017578125,4710.0,1.05,120,0.3287671232876712,155.02,0.2565247054902902,1.0,call
2016-01-05,4484.18017578125,4710.0,1.05,150,0.410958904109589,155.02,0.26828570787140066,1.0,call
2016-01-05,4484.18017578125,4710.0,1.05,180,0.4931506849315068,155.02,0.28539220918647024,1.0,call
2016-01-05,4484.18017578125,4710.0,1.05,360,0.9863013698630136,186.0,,2.0,call
2016-01-05,4484.18017578125,4935.0,1.1,30,0.0821917808219178,1.28,0.1015634049336438,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,60,0.1643835616438356,9.57,0.22974866762652307,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,90,0.2465753424657534,9.57,0.2341609118073493,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,120,0.3287671232876712,57.15,0.24117897019004814,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,150,0.410958904109589,57.15,0.2519704300949654,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,180,0.4931506849315068,57.15,0.2679903485512981,1.0,call
2016-01-05,4484.18017578125,4935.0,1.1,360,0.9863013698630136,132.0,,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,30,0.0821917808219178,1.28,0.1015634049336438,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,60,0.1643835616438356,0.9,0.2170297091732355,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,90,0.2465753424657534,0.9,0.22065635350701018,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,120,0.3287671232876712,14.2,0.22666851690200063,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,150,0.410958904109589,14.2,0.23618771533618865,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,180,0.4931506849315068,14.2,0.2506716280330401,1.0,call
2016-01-05,4484.18017578125,5150.0,1.15,360,0.9863013698630136,81.5,,1.0,call
2016-01-05,4484.18017578125,5400.0,1.2,30,0.0821917808219178,1.28,0.1015634049336438,1.0,call
2016-01-05,4484.18017578125,5400.0,1.2,60,0.1643835616438356,0.9,0.20544063349519937,1.0,call
2016-01-05,4484.18017578125,5400.0,1.2,90,0.2465753424657534,0.9,0.2081575368529175,1.0,call
2016-01-05,4484.18017578125,5400.0,1.2,120,0.3287671232876712,2.55,0.21298081828792528,11.0,call
2016-01-05,4484.18017578125,5400.0,1.2,150,0.410958904109589,2.55,0.22094885908580403,11.0,call
2016-01-05,4484.18017578125,5400.0,1.2,180,0.4931506849315068,2.55,0.23346436414591448,11.0,call
2016-01-05,4484.18017578125,5400.0,1.2,360,0.9863013698630136,60.0,,2.0,call
2016-01-06,4443.990234375,3550.0,0.8,30,0.0821917808219178,11.46,0.3632256423954987,7.0,put
2016-01-06,4443.990234375,3550.0,0.8,60,0.1643835616438356,12.79,0.3328378938796648,1.0,put
2016-01-06,4443.990234375,3550.0,0.8,90,0.2465753424657534,12.79,0.3386495597580762,1.0,put
2016-01-06,4443.990234375,3550.0,0.8,120,0.3287671232876712,52.08,0.3473352994553875,3.0,put
2016-01-06,4443.990234375,3550.0,0.8,150,0.410958904109589,52.08,0.3598607378071616,3.0,put
2016-01-06,4443.990234375,3550.0,0.8,180,0.4931506849315068,52.08,0.37718510185116005,3.0,put
2016-01-06,4443.990234375,3550.0,0.8,360,0.9863013698630136,134.63,0.544566709961663,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,30,0.0821917808219178,11.46,0.3632256423954987,7.0,put
2016-01-06,4443.990234375,3775.0,0.85,60,0.1643835616438356,25.35,0.3135304370218791,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,90,0.2465753424657534,25.35,0.3195522900620527,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,120,0.3287671232876712,67.6,0.32858218171883685,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,150,0.410958904109589,67.6,0.341677652112793,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,180,0.4931506849315068,67.6,0.35993774277712165,1.0,put
2016-01-06,4443.990234375,3775.0,0.85,360,0.9863013698630136,134.63,0.544566709961663,1.0,put
2016-01-06,4443.990234375,4000.0,0.9,30,0.0821917808219178,16.8,0.33529952975010535,2.0,put
2016-01-06,4443.990234375,4000.0,0.9,60,0.1643835616438356,53.98,0.2952208550529412,1.0,put
2016-01-06,4443.990234375,4000.0,0.9,90,0.2465753424657534,53.98,0.3012040398228826,1.0,put
2016-01-06,4443.990234375,4000.0,0.9,120,0.3287671232876712,137.15,0.31025969606378423,3.0,put
2016-01-06,4443.990234375,4000.0,0.9,150,0.410958904109589,137.15,0.32352483034618895,3.0,put
2016-01-06,4443.990234375,4000.0,0.9,180,0.4931506849315068,137.15,0.3422408885492595,3.0,put
2016-01-06,4443.990234375,4000.0,0.9,360,0.9863013698630136,233.7,0.5738477931596664,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,30,0.0821917808219178,37.6,0.32337847935523956,4.0,put
2016-01-06,4443.990234375,4220.0,0.95,60,0.1643835616438356,90.08,0.27805875221288506,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,90,0.2465753424657534,90.08,0.28376721786109954,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,120,0.3287671232876712,213.82,0.29253919763700387,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,150,0.410958904109589,213.82,0.30557157036542504,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,180,0.4931506849315068,213.82,0.3242387854570065,1.0,put
2016-01-06,4443.990234375,4220.0,0.95,360,0.9863013698630136,287.27,0.5817997047410135,1.0,put
2016-01-06,4443.990234375,4445.0,1.0,30,0.0821917808219178,103.6,,1.0,call
2016-01-06,4443.990234375,4445.0,1.0,60,0.1643835616438356,142.3,0.26213731353861647,31.0,call
2016-01-06,4443.990234375,4445.0,1.0,90,0.2465753424657534,142.3,0.2673590579730344,31.0,call
2016-01-06,4443.990234375,4445.0,1.0,120,0.3287671232876712,249.85,0.27556193292713393,1.0,call
2016-01-06,4443.990234375,4445.0,1.0,150,0.410958904109589,249.85,0.28797653567945425,1.0,call
2016-01-06,4443.990234375,4445.0,1.0,180,0.4931506849315068,249.85,0.30608765863921406,1.0,call
2016-01-06,4443.990234375,4445.0,1.0,360,0.9863013698630136,190.13,,2.0,call
2016-01-06,4443.990234375,4665.0,1.05,30,0.0821917808219178,19.03,0.10433174738439202,1.0,call
2016-01-06,4443.990234375,4665.0,1.05,60,0.1643835616438356,57.79,0.2475154814556528,1.0,call
2016-01-06,4443.990234375,4665.0,1.05,90,0.2465753424657534,57.79,0.25206964416011485,1.0,call
2016-01-06,4443.990234375,4665.0,1.05,120,0.3287671232876712,219.3,0.259452734352659,4.0,call
2016-01-06,4443.990234375,4665.0,1.05,150,0.410958904109589,219.3,0.27089775667075267,4.0,call
2016-01-06,4443.990234375,4665.0,1.05,180,0.4931506849315068,219.3,0.2879641834864077,4.0,call
